日期,開盤,收盤,現金,持股,持股價值,總價值,報酬率,動作,交易信號,買入機率,賣出機率
2022-08-15,1936.760498,1904.228149,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9545999999999999
2022-08-16,1902.83313,1878.139404,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9326000000000001
2022-08-17,1877.934326,1832.999634,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0002,0.9278
2022-08-18,1833.715576,1847.007812,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9305
2022-08-19,1847.095337,1612.987305,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0101,0.8962
2022-08-20,1612.650635,1577.003784,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0311,0.7061
2022-08-21,1576.543579,1619.31897,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0504,0.6866
2022-08-22,1619.16687,1622.505859,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0025,0.9697
2022-08-23,1622.939331,1662.769897,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0003,0.9529000000000001
2022-08-24,1662.695435,1657.059204,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0002,0.9787
2022-08-25,1657.336548,1696.457031,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9798
2022-08-26,1696.324585,1507.782837,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0029,0.9711
2022-08-27,1508.156982,1491.39502,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.025,0.8106
2022-08-28,1491.206787,1430.547363,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.1273,0.6643000000000001
2022-08-29,1430.439453,1553.037354,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.014199999999999999,0.6553
2022-08-30,1553.188965,1523.838867,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.059500000000000004,0.594
2022-08-31,1524.286499,1553.684937,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0126,0.7187
2022-09-01,1553.756348,1586.176758,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0049,0.6969
2022-09-02,1586.017944,1577.220459,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0006,0.9185
2022-09-03,1577.213745,1556.872681,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0051,0.6022
2022-09-04,1556.895874,1577.641602,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0027,0.6464
2022-09-05,1577.884033,1617.183228,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0005,0.9098999999999999
2022-09-06,1617.240234,1561.748535,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0055000000000000005,0.8108
2022-09-07,1560.906738,1629.906372,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0011,0.9197
2022-09-08,1629.805176,1635.347656,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9906999999999999
2022-09-09,1635.187744,1719.085449,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0,0.9976
2022-09-10,1718.961304,1776.203735,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0,0.9981
2022-09-11,1775.976074,1761.800049,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0,0.9993000000000001
2022-09-12,1762.084839,1713.765259,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0,0.9987
2022-09-13,1713.962524,1580.787964,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0,0.9928
2022-09-14,1574.858154,1634.755005,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0001,0.9848
2022-09-15,1635.083008,1471.693481,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,sell,,0.0015,0.9283
2022-09-16,1471.928345,1432.447754,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,hold,,0.12300000000000001,0.3418
2022-09-17,1432.876465,1469.741699,18844369.106497575,0,0.0,18844369.106497575,17.844369106497574,hold,,0.1358,0.413
2022-09-18,1469.705444,1335.329102,919.9638155885041,14092,18817457.705383997,18818377.669199586,17.818377669199585,buy,buy,0.6583,0.0315
2022-09-19,1335.270752,1377.541382,919.9638155885041,14092,19412313.155144002,19413233.11895959,18.413233118959592,buy,,0.8399,0.01
2022-09-20,1377.619019,1324.388184,919.9638155885041,14092,18663278.288928,18664198.252743587,17.66419825274359,buy,,0.8481000000000001,0.0055000000000000005
2022-09-21,1324.215576,1252.607788,919.9638155885041,14092,17651748.948496,17652668.912311587,16.652668912311587,buy,,0.9712000000000001,0.0006
2022-09-22,1251.567383,1327.680176,919.9638155885041,14092,18709669.040192,18710589.00400759,17.710589004007588,buy,,0.9152,0.0013
2022-09-23,1327.481201,1328.259521,919.9638155885041,14092,18717833.169932,18718753.13374759,17.71875313374759,buy,,0.8928,0.0029
2022-09-24,1328.244629,1317.993286,919.9638155885041,14092,18573161.386311997,18574081.350127585,17.574081350127585,buy,,0.8679000000000001,0.0039000000000000003
2022-09-25,1317.938477,1294.216797,919.9638155885041,14092,18238103.103324,18239023.06713959,17.239023067139588,buy,,0.9745999999999999,0.0006
2022-09-26,1294.386108,1335.32019,919.9638155885041,14092,18817332.11748,18818252.081295587,17.818252081295586,hold,,0.3699,0.0203
2022-09-27,1335.337036,1330.127686,919.9638155885041,14092,18744159.351112,18745079.31492759,17.74507931492759,hold,,0.11230000000000001,0.012
2022-09-28,1329.541382,1337.410889,919.9638155885041,14092,18846794.247788,18847714.21160359,17.847714211603588,hold,,0.31,0.08349999999999999
2022-09-29,1337.554443,1335.652344,919.9638155885041,14092,18822012.831648,18822932.795463588,17.822932795463586,hold,,0.2218,0.0297
2022-09-30,1335.646484,1327.978638,919.9638155885041,14092,18713874.966696,18714794.93051159,17.71479493051159,hold,,0.315,0.0315
2022-10-01,1328.193726,1311.644409,919.9638155885041,14092,18483693.011628,18484612.975443587,17.484612975443586,buy,,0.524,0.0345
2022-10-02,1311.753418,1276.093506,919.9638155885041,14092,17982709.686552,17983629.650367588,16.983629650367586,buy,,0.8711,0.0039000000000000003
2022-10-03,1276.163452,1323.439209,919.9638155885041,14092,18649905.333228,18650825.297043588,17.65082529704359,buy,,0.7856000000000001,0.0051
2022-10-04,1323.27832,1362.126587,919.9638155885041,14092,19195087.864004,19196007.82781959,18.19600782781959,hold,,0.4094,0.092
2022-10-05,1361.9729,1352.837158,919.9638155885041,14092,19064181.230536,19065101.194351587,18.065101194351588,buy,,0.5791,0.10289999999999999
2022-10-06,1352.806641,1351.709473,919.9638155885041,14092,19048289.893515997,19049209.857331585,18.049209857331586,buy,,0.46509999999999996,0.1061
2022-10-07,1351.836426,1332.516968,919.9638155885041,14092,18777829.113056,18778749.07687159,17.778749076871588,buy,,0.6868000000000001,0.011699999999999999
2022-10-08,1332.371338,1315.500488,919.9638155885041,14092,18538032.876895998,18538952.840711586,17.538952840711588,buy,,0.7554000000000001,0.0044
2022-10-09,1315.460205,1322.604248,919.9638155885041,14092,18638139.062816,18639059.02663159,17.63905902663159,buy,,0.9612999999999999,0.0008
2022-10-10,1322.618652,1291.337646,919.9638155885041,14092,18197530.107432,18198450.07124759,17.19845007124759,buy,,0.9951000000000001,0.0001
2022-10-11,1291.109619,1279.575684,919.9638155885041,14092,18031780.538928,18032700.502743587,17.032700502743587,buy,,0.9991,0.0
2022-10-12,1279.7323,1294.906372,919.9638155885041,14092,18247820.594224,18248740.558039587,17.248740558039586,buy,,0.997,0.0002
2022-10-13,1294.917358,1288.123901,919.9638155885041,14092,18152242.012892,18153161.97670759,17.15316197670759,buy,,0.9974,0.0002
2022-10-14,1288.048706,1297.422119,919.9638155885041,14092,18283272.500948,18284192.46476359,17.28419246476359,buy,,0.9919,0.0001
2022-10-15,1297.305908,1274.871704,919.9638155885041,14092,17965492.052768,17966412.016583588,16.96641201658359,buy,,0.9972,0.0001
2022-10-16,1275.005493,1306.296631,919.9638155885041,14092,18408332.124052,18409252.087867588,17.40925208786759,buy,,0.9937,0.0002
2022-10-17,1306.30957,1331.713623,919.9638155885041,14092,18766508.375316,18767428.33913159,17.76742833913159,buy,,0.9904000000000001,0.0009
2022-10-18,1331.669922,1310.447021,919.9638155885041,14092,18466819.419932,18467739.38374759,17.46773938374759,buy,,0.9773999999999999,0.0005
2022-10-19,1310.56311,1285.744263,919.9638155885041,14092,18118708.154196,18119628.11801159,17.11962811801159,buy,,0.9919,0.0001
2022-10-20,1285.660278,1283.200928,919.9638155885041,14092,18082867.477376,18083787.441191588,17.08378744119159,buy,,0.9945999999999999,0.0001
2022-10-21,1283.18811,1299.946411,919.9638155885041,14092,18318844.823811997,18319764.787627585,17.319764787627584,buy,,0.9856999999999999,0.0003
2022-10-22,1299.902344,1314.299194,919.9638155885041,14092,18521104.241848,18522024.205663588,17.522024205663588,buy,,0.9936,0.0005
2022-10-23,1314.249512,1363.447021,919.9638155885041,14092,19213695.419932,19214615.38374759,18.21461538374759,buy,,0.9909,0.0031
2022-10-24,1363.491821,1344.998535,919.9638155885041,14092,18953719.355219997,18954639.319035586,17.954639319035586,buy,,0.9715,0.0075
2022-10-25,1344.711304,1461.665405,919.9638155885041,14092,20597788.88726,20598708.85107559,19.59870885107559,buy,,0.6132,0.2842
2022-10-26,1461.133179,1566.56665,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,sell,0.1672,0.764
2022-10-27,1566.841431,1514.374878,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.1245,0.8279000000000001
2022-10-28,1514.32312,1555.477905,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0359,0.8975
2022-10-29,1555.274658,1619.698486,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0045000000000000005,0.9826
2022-10-30,1619.697876,1590.783325,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0019,0.9921
2022-10-31,1590.481323,1572.714478,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9997
2022-11-01,1572.645386,1579.70459,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9997
2022-11-02,1579.497925,1519.711792,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0001,0.9956
2022-11-03,1519.724854,1531.541748,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9981
2022-11-04,1531.397583,1645.093384,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9993000000000001
2022-11-05,1645.156494,1627.968018,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9995999999999999
2022-11-06,1627.901123,1572.234741,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.998
2022-11-07,1572.016968,1568.591309,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0,0.9987
2022-11-08,1568.32959,1332.835571,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0006,0.9856
2022-11-09,1333.122437,1100.1698,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.046,0.9042
2022-11-10,1100.107178,1299.4646,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.011000000000000001,0.9207
2022-11-11,1298.882446,1287.221069,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0083,0.9378
2022-11-12,1287.438354,1255.268311,22049385.510007534,0,0.0,22049385.510007534,21.049385510007536,sell,,0.0556,0.7332
2022-11-13,1255.441284,1221.819214,675.6487544551492,18019,22015960.417066,22016636.065820456,21.016636065820457,buy,buy,0.4042,0.20829999999999999
2022-11-14,1221.895508,1241.604248,675.6487544551492,18019,22372466.944712,22373142.593466457,21.373142593466458,buy,,0.7061,0.0891
2022-11-15,1241.677734,1251.736206,675.6487544551492,18019,22555034.695914,22555710.344668455,21.555710344668455,hold,,0.1693,0.3197
2022-11-16,1251.808838,1215.602539,675.6487544551492,18019,21903942.150241,21904617.798995454,20.904617798995453,buy,,0.6607999999999999,0.0736
2022-11-17,1215.848633,1200.808594,675.6487544551492,18019,21637370.055286,21638045.704040457,20.638045704040458,buy,,0.8226,0.0116
2022-11-18,1200.802124,1212.300293,675.6487544551492,18019,21844438.979567,21845114.628321454,20.845114628321454,buy,,0.8499,0.0024
2022-11-19,1212.215454,1218.426758,675.6487544551492,18019,21954831.752402,21955507.401156455,20.955507401156456,buy,,0.56,0.0075
2022-11-20,1218.436279,1142.466675,675.6487544551492,18019,20586107.016824998,20586782.665579453,19.586782665579452,buy,,0.9565,0.0006
2022-11-21,1142.395752,1108.353027,675.6487544551492,18019,19971413.193513002,19972088.842267457,18.972088842267457,buy,,0.9782,0.0002
2022-11-22,1107.895996,1135.173462,675.6487544551492,18019,20454690.611778,20455366.260532454,19.455366260532454,buy,,0.9573,0.0003
2022-11-23,1135.421509,1183.199585,675.6487544551492,18019,21320073.322115,21320748.970869455,20.320748970869456,buy,,0.5682,0.0033
2022-11-24,1183.345093,1203.983154,675.6487544551492,18019,21694572.451926,21695248.100680456,20.695248100680455,hold,,0.34659999999999996,0.0070999999999999995
2022-11-25,1203.799438,1198.925903,675.6487544551492,18019,21603445.846157,21604121.494911455,20.604121494911453,hold,,0.38380000000000003,0.0115
2022-11-26,1198.790527,1205.897949,675.6487544551492,18019,21729075.143030997,21729750.791785453,20.729750791785452,hold,,0.23550000000000001,0.0149
2022-11-27,1205.905273,1195.126953,675.6487544551492,18019,21534992.566106997,21535668.214861453,20.535668214861452,buy,,0.6297,0.0028000000000000004
2022-11-28,1194.960327,1170.086182,675.6487544551492,18019,21083782.913458,21084458.562212456,20.084458562212458,buy,,0.8449,0.0012
2022-11-29,1169.87439,1216.901245,675.6487544551492,18019,21927343.533655,21928019.182409454,20.928019182409454,buy,,0.5464,0.0011
2022-11-30,1216.928711,1295.688599,675.6487544551492,18019,23347012.865381002,23347688.514135458,22.34768851413546,hold,,0.2959,0.29309999999999997
2022-12-01,1295.769531,1276.273926,675.6487544551492,18019,22997179.872594003,22997855.521348458,21.99785552134846,buy,,0.4071,0.4004
2022-12-02,1276.328613,1294.303345,23292250.2393326,0,0.0,23292250.2393326,22.292250239332603,sell,sell,0.0712,0.8740000000000001
2022-12-03,1294.456543,1243.334839,961.8774846829474,18708,23260308.168012,23261270.045496684,22.261270045496683,buy,buy,0.401,0.32049999999999995
2022-12-04,1243.219238,1280.256592,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,sell,0.0483,0.8863
2022-12-05,1279.998901,1259.676758,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.20489999999999997,0.677
2022-12-06,1259.854248,1271.653809,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.3176,0.488
2022-12-07,1271.553101,1232.4375,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,hold,,0.32630000000000003,0.047599999999999996
2022-12-08,1232.451782,1281.116333,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.029300000000000003,0.7659
2022-12-09,1281.077271,1264.28479,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.07139999999999999,0.6559999999999999
2022-12-10,1264.375488,1266.384155,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.08470000000000001,0.6174000000000001
2022-12-11,1266.417847,1263.86853,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.1444,0.4706
2022-12-12,1263.573486,1274.619019,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.012199999999999999,0.8528
2022-12-13,1274.662476,1320.549194,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.0006,0.9965
2022-12-14,1320.688599,1309.328735,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.0007000000000000001,0.9931
2022-12-15,1309.190796,1266.353882,23913057.95469081,0,0.0,23913057.95469081,22.91305795469081,sell,,0.0025,0.8299
2022-12-16,1266.460571,1168.259399,241.66034131869674,20443,23882726.893757,23882968.55409832,22.88296855409832,buy,buy,0.8166,0.0677
2022-12-17,1168.066772,1188.149536,241.66034131869674,20443,24289340.964447998,24289582.624789316,23.289582624789315,buy,,0.7498999999999999,0.0263
2022-12-18,1188.12854,1184.71521,241.66034131869674,20443,24219133.038030002,24219374.69837132,23.219374698371322,buy,,0.9773999999999999,0.0016
2022-12-19,1184.758301,1167.609863,241.66034131869674,20443,23869448.429309,23869690.089650318,22.86969008965032,buy,,0.9759,0.0006
2022-12-20,1167.88269,1217.703613,241.66034131869674,20443,24893514.960559,24893756.620900318,23.89375662090032,hold,,0.4204,0.0079
2022-12-21,1217.586426,1213.599976,241.66034131869674,20443,24809624.309368,24809865.969709318,23.809865969709318,buy,,0.7767000000000001,0.0075
2022-12-22,1213.672607,1218.182129,241.66034131869674,20443,24903297.263147,24903538.92348832,23.90353892348832,hold,,0.4017,0.027000000000000003
2022-12-23,1218.079346,1220.159424,241.66034131869674,20443,24943719.104831997,24943960.765173316,23.943960765173316,hold,,0.3874,0.038599999999999995
2022-12-24,1220.11792,1221.14856,241.66034131869674,20443,24963940.012080003,24964181.67242132,23.964181672421322,buy,,0.6167,0.0286
2022-12-25,1221.171509,1218.962036,241.66034131869674,20443,24919240.901947998,24919482.562289316,23.919482562289318,buy,,0.5132,0.0134
2022-12-26,1218.920166,1226.974365,241.66034131869674,20443,25083036.943695,25083278.60403632,24.08327860403632,buy,,0.579,0.0317
2022-12-27,1226.987061,1212.791626,241.66034131869674,20443,24793099.210318,24793340.870659318,23.793340870659318,buy,,0.8864,0.0021
2022-12-28,1212.736572,1189.986084,241.66034131869674,20443,24326885.515212,24327127.175553318,23.32712717555332,buy,,0.9748,0.0003
2022-12-29,1190.010132,1201.595337,241.66034131869674,20443,24564213.474291,24564455.13463232,23.56445513463232,buy,,0.9562999999999999,0.0004
2022-12-30,1201.56958,1199.232788,241.66034131869674,20443,24515915.885084,24516157.54542532,23.51615754542532,buy,,0.9323,0.0007000000000000001
2022-12-31,1199.360107,1196.77124,241.66034131869674,20443,24465594.45932,24465836.11966132,23.46583611966132,buy,,0.9734999999999999,0.0003
2023-01-01,1196.713623,1200.964844,241.66034131869674,20443,24551324.305892,24551565.96623332,23.55156596623332,buy,,0.9911,0.0
2023-01-02,1201.103271,1214.656616,241.66034131869674,20443,24831225.200888,24831466.86122932,23.83146686122932,buy,,0.9456,0.0001
2023-01-03,1214.744019,1214.778809,241.66034131869674,20443,24833723.192387,24833964.85272832,23.833964852728318,buy,,0.9092,0.0001
2023-01-04,1214.718628,1256.526611,241.66034131869674,20443,25687173.508673,25687415.16901432,24.68741516901432,buy,,0.7173,0.0178
2023-01-05,1256.484619,1250.438599,241.66034131869674,20443,25562716.279357,25562957.93969832,24.562957939698318,buy,,0.7909,0.0674
2023-01-06,1250.458984,1269.379028,25914010.81445707,0,0.0,25914010.81445707,24.91401081445707,sell,sell,0.21559999999999999,0.6949
2023-01-07,1269.4198,1264.270386,597.7423112764955,20469,25878350.531033996,25878948.273345273,24.878948273345273,buy,buy,0.47100000000000003,0.4227
2023-01-08,1264.181885,1287.359497,26315875.506794356,0,0.0,26315875.506794356,25.315875506794356,sell,sell,0.0052,0.9897
2023-01-09,1287.450806,1321.53894,1159.3234286308289,19886,26280123.360839996,26281282.684268627,25.28128268426863,buy,buy,0.995,0.0002
2023-01-10,1321.395508,1336.58606,1159.3234286308289,19886,26579350.389160004,26580509.712588634,25.580509712588633,buy,,0.9965999999999999,0.0002
2023-01-11,1336.486816,1387.932739,1159.3234286308289,19886,27600430.447754003,27601589.771182634,26.601589771182635,buy,,0.9967,0.0006
2023-01-12,1405.35144,1417.938477,1159.3234286308289,19886,28197124.553622,28198283.87705063,27.19828387705063,buy,,0.9948,0.0012
2023-01-13,1417.946167,1451.614868,1159.3234286308289,19886,28866813.265047997,28867972.588476628,27.86797258847663,buy,,0.9915,0.0019
2023-01-14,1451.428467,1550.706909,1159.3234286308289,19886,30837357.592374,30838516.91580263,29.838516915802632,buy,,0.9884000000000001,0.0042
2023-01-15,1550.731567,1552.479492,1159.3234286308289,19886,30872607.177912,30873766.50134063,29.873766501340633,buy,,0.99,0.0034999999999999996
2023-01-16,1552.519287,1576.833496,1159.3234286308289,19886,31356910.901456,31358070.22488463,30.358070224884628,buy,,0.9388,0.0097
2023-01-17,1577.107422,1567.846069,1159.3234286308289,19886,31178186.928133998,31179346.25156263,30.179346251562627,buy,,0.9349,0.0109
2023-01-18,1567.698975,1515.506958,1159.3234286308289,19886,30137371.366788,30138530.69021663,29.13853069021663,buy,,0.9562999999999999,0.0009
2023-01-19,1515.249634,1552.556519,1159.3234286308289,19886,30874138.936834,30875298.26026263,29.875298260262632,buy,,0.9808,0.001
2023-01-20,1552.373657,1659.75415,1159.3234286308289,19886,33005871.0269,33007030.35032863,32.007030350328634,buy,,0.5488000000000001,0.1886
2023-01-21,1659.706055,1627.118164,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,sell,0.1802,0.6333
2023-01-22,1627.365967,1628.38208,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.1424,0.6358
2023-01-23,1628.550781,1628.251099,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.2375,0.6607
2023-01-24,1627.848267,1556.604248,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.19760000000000003,0.0151
2023-01-25,1556.807495,1611.71106,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.1948,0.044199999999999996
2023-01-26,1611.080933,1603.105957,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.26030000000000003,0.0437
2023-01-27,1603.080078,1598.156494,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.0341,0.011399999999999999
2023-01-28,1598.125366,1572.435059,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.2899,0.012199999999999999
2023-01-29,1572.629517,1646.15564,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.0301,0.17980000000000002
2023-01-30,1646.147705,1567.326538,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.2837,0.013600000000000001
2023-01-31,1567.419922,1586.5354,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.1105,0.012
2023-02-01,1586.488159,1641.792725,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,hold,,0.056100000000000004,0.09949999999999999
2023-02-02,1641.365967,1643.241577,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.0083,0.8358
2023-02-03,1642.904663,1664.745605,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.012,0.8332999999999999
2023-02-04,1664.47229,1667.059204,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.003,0.9802
2023-02-05,1667.166504,1631.645874,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.0064,0.6915
2023-02-06,1631.645264,1616.24707,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.029900000000000003,0.7020000000000001
2023-02-07,1616.009644,1672.00354,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.001,0.9538
2023-02-08,1671.905273,1650.716797,32316843.37873247,0,0.0,32316843.37873247,31.316843378732468,sell,,0.0004,0.9656999999999999
2023-02-09,1651.082275,1546.438232,1121.8205771632493,20865,32266433.71068,32267555.531257164,31.267555531257162,buy,buy,0.5721,0.30670000000000003
2023-02-10,1546.596558,1514.869141,1121.8205771632493,20865,31607744.626964998,31608866.44754216,30.608866447542162,buy,,0.9788,0.0034000000000000002
2023-02-11,1514.941895,1539.926758,1121.8205771632493,20865,32130571.80567,32131693.626247164,31.131693626247163,buy,,0.9738,0.0017000000000000001
2023-02-12,1539.776001,1515.033691,1121.8205771632493,20865,31611177.962715004,31612299.783292167,30.612299783292166,buy,,0.9873999999999999,0.0005
2023-02-13,1514.916992,1507.165894,1121.8205771632493,20865,31447016.37831,31448138.198887162,30.44813819888716,buy,,0.9743,0.0004
2023-02-14,1506.992065,1556.875122,1121.8205771632493,20865,32484199.42053,32485321.241107162,31.48532124110716,buy,,0.9158,0.001
2023-02-15,1556.765137,1673.745972,1121.8205771632493,20865,34922709.70578,34923831.52635716,33.92383152635716,hold,,0.0868,0.4073
2023-02-16,1673.867432,1640.067627,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,sell,0.0058,0.8053
2023-02-17,1640.280151,1694.783325,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0037,0.902
2023-02-18,1694.741821,1691.819458,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0024,0.9690000000000001
2023-02-19,1691.680176,1681.436157,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0008,0.9534999999999999
2023-02-20,1682.337036,1702.675171,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0001,0.998
2023-02-21,1702.797852,1658.036377,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0003,0.9872
2023-02-22,1658.140991,1643.231689,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0013,0.9429000000000001
2023-02-23,1643.298584,1651.073853,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0005,0.9739
2023-02-24,1650.895142,1608.373169,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0049,0.9329000000000001
2023-02-25,1608.658325,1594.914917,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0245,0.866
2023-02-26,1594.761108,1640.817139,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0060999999999999995,0.618
2023-02-27,1640.763672,1634.326416,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0139,0.5440999999999999
2023-02-28,1634.502441,1605.895142,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,hold,,0.38909999999999995,0.1421
2023-03-01,1606.040405,1663.433716,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.0026,0.7928000000000001
2023-03-02,1663.549072,1647.319336,34176797.336567536,0,0.0,34176797.336567536,33.17679733656754,sell,,0.001,0.9708
2023-03-03,1647.557739,1569.167603,1075.9140912815928,21747,34124687.862441,34125763.776532285,33.12576377653229,buy,buy,0.5383,0.3716
2023-03-04,1569.278076,1566.92395,1075.9140912815928,21747,34075895.140650004,34076971.054741286,33.076971054741286,buy,,0.95,0.0097
2023-03-05,1567.179321,1564.46875,1075.9140912815928,21747,34022501.90625,34023577.82034128,33.02357782034128,buy,,0.9495,0.0034000000000000002
2023-03-06,1564.383179,1567.398682,1075.9140912815928,21747,34086219.137454,34087295.051545285,33.08729505154528,buy,,0.9558,0.0024
2023-03-07,1567.424683,1561.933105,1075.9140912815928,21747,33967359.234435,33968435.14852628,32.96843514852628,buy,,0.9481,0.0021
2023-03-08,1561.977905,1534.088257,1075.9140912815928,21747,33361817.324979004,33362893.239070285,32.36289323907029,buy,,0.9829000000000001,0.0004
2023-03-09,1534.031616,1438.660767,1075.9140912815928,21747,31286555.699949,31287631.61404028,30.287631614040283,buy,,0.9984999999999999,0.0
