Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-09-01,20.737499,20.799999,20.6625,16.234095,17717428.0,0,0
2017-09-04,20.725,20.762501,20.674999,16.204756,10383840.0,0,0
2017-09-05,20.725,20.75,20.6625,16.224312,10256056.0,0,0
2017-09-06,20.674999,20.725,20.5875,16.155855,11565836.0,0,0
2017-09-07,20.700001,20.7125,20.549999,16.0874,5475400.0,0,0
2017-09-08,20.6,20.725,20.6,16.175417,11367228.0,0,0
2017-09-11,20.8125,20.8375,20.625,16.146076,6510960.0,0,0
2017-09-12,20.737499,20.762501,20.6625,16.204756,5577004.0,0,0
2017-09-13,20.725,20.75,20.5625,16.097176,8701656.0,0,0
2017-09-14,20.575001,20.637501,20.5375,16.106956,6998744.0,0,0
2017-09-15,20.5875,20.625,20.525,16.106956,7284024.0,0,0
2017-09-18,20.7125,20.7875,20.65,16.263428,10771272.0,0,0
2017-09-19,20.799999,20.825001,20.6625,16.185196,5825792.0,0,0
2017-09-20,20.625,20.6625,20.525,16.07762,39854696.0,0,0
2017-09-21,20.512501,20.700001,20.487499,16.175417,7320912.0,0,0
2017-09-22,20.65,20.65,20.387501,15.960264,22423144.0,0,0
2017-09-25,20.387501,20.387501,20.1875,15.833129,28284184.0,0,0
2017-09-26,20.200001,20.262501,20.075001,15.705994,47009200.0,0,0
2017-09-27,20.15,20.225,20.137501,15.784232,24971608.0,0,0
2017-09-28,20.1875,20.200001,20.075001,15.725557,27597268.0,0,0
2017-09-29,20.112499,20.1625,20.075001,15.774456,13775460.0,0,0
2017-10-02,20.3125,20.4,20.3125,15.940703,13040768.0,0,0
2017-10-03,20.387501,20.424999,20.325001,15.940703,6312412.0,0,0
2017-10-05,20.375,20.525,20.375,16.009161,25628312.0,0,0
2017-10-06,20.525,20.549999,20.487499,16.05806,16507124.0,0,0
2017-10-11,20.612499,20.85,20.612499,16.31233,63901824.0,0,0
2017-10-12,20.887501,21.049999,20.887501,16.468805,35080176.0,0,0
2017-10-13,20.987499,21.012501,20.9375,16.439461,14384064.0,0,0
2017-10-16,21.012501,21.125,21.012501,16.527479,16182852.0,0,0
2017-10-17,21.137501,21.174999,21.075001,16.488363,12935588.0,0,0
2017-10-18,21.200001,21.25,21.075001,16.547037,17890512.0,0,0
2017-10-19,21.174999,21.299999,21.174999,16.605715,9789764.0,0,0
2017-10-20,21.1,21.2125,21.1,16.53726,6902248.0,0,0
2017-10-23,21.174999,21.237499,21.112499,16.527479,7087432.0,0,0
2017-10-24,21.125,21.125,21.049999,16.507921,4288612.0,0,0
2017-10-25,21.075001,21.15,21.049999,16.49814,9666564.0,0,0
2017-10-26,21.0375,21.1,21.0,16.478579,12905928.0,0,0
2017-10-27,21.075001,21.1875,21.049999,16.488363,8564552.0,0,0
2017-10-30,21.275,21.3375,21.200001,16.615496,13431968.0,0,0
2017-10-31,21.25,21.3375,21.200001,16.664392,8525736.0,0,0
2017-11-01,21.3375,21.35,21.237499,16.644831,5254992.0,0,0
2017-11-02,21.237499,21.262501,21.174999,16.586161,6250148.0,0,0
2017-11-03,21.237499,21.262501,21.15,16.566597,5823476.0,0,0
2017-11-06,21.299999,21.325001,21.15,16.595938,6293204.0,0,0
2017-11-07,21.25,21.325001,21.2125,16.683952,8845884.0,0,0
2017-11-08,21.299999,21.299999,21.237499,16.615496,3239520.0,0,0
2017-11-09,21.237499,21.262501,21.1,16.507921,5033196.0,0,0
2017-11-10,21.075001,21.137501,20.987499,16.53726,3692824.0,0,0
2017-11-13,21.0625,21.1,21.049999,16.488363,3917128.0,0,0
2017-11-14,21.075001,21.075001,20.987499,16.459024,4063196.0,0,0
2017-11-15,20.950001,20.9625,20.7875,16.29277,24280764.0,0,0
2017-11-16,20.825001,20.9375,20.799999,16.351444,8707248.0,0,0
2017-11-17,21.075001,21.112499,21.0375,16.49814,28784476.0,0,0
2017-11-20,21.1,21.112499,20.975,16.429688,9204096.0,0,0
2017-11-21,20.975,21.200001,20.975,16.576382,17878752.0,0,0
2017-11-22,21.2875,21.4,21.225,16.654613,19654892.0,0,0
2017-11-23,21.2875,21.3375,21.237499,16.664392,6208204.0,0,0
2017-11-24,21.3125,21.325001,21.237499,16.654613,4274136.0,0,0
2017-11-27,21.2875,21.2875,21.025,16.459024,8509216.0,0,0
2017-11-28,20.987499,21.0,20.875,16.351444,8028492.0,0,0
2017-11-29,20.9125,20.987499,20.887501,16.371004,5527436.0,0,0
2017-11-30,20.75,20.75,20.5625,16.0874,32153968.0,0,0
2017-12-01,20.5375,20.725,20.4125,16.155855,22481288.0,0,0
2017-12-04,20.6625,20.737499,20.5875,16.214531,6014996.0,0,0
2017-12-05,20.637501,20.6625,20.549999,16.0874,7520528.0,0,0
2017-12-06,20.525,20.525,20.2125,15.81357,52941612.0,0,0
2017-12-07,20.299999,20.3125,20.112499,15.823352,29236120.0,0,0
2017-12-08,20.375,20.375,20.1625,15.823352,25120068.0,0,0
2017-12-11,20.299999,20.4125,20.299999,15.940703,10955980.0,0,0
2017-12-12,20.35,20.375,20.137501,15.833129,15762584.0,0,0
2017-12-13,20.275,20.299999,20.225,15.842914,6707996.0,0,0
2017-12-14,20.387501,20.5,20.3375,15.989607,8985120.0,0,0
2017-12-15,20.4125,20.4125,20.1625,15.862469,16308644.0,0,0
2017-12-18,20.299999,20.3125,20.2125,15.882032,15370456.0,0,0
2017-12-19,20.299999,20.35,20.174999,15.803792,16380392.0,0,0
2017-12-20,20.200001,20.275,20.1875,15.85269,18609096.0,0,0
2017-12-21,20.275,20.3375,20.25,15.842914,4963292.0,0,0
2017-12-22,20.200001,20.3375,20.174999,15.901586,6579364.0,0,0
2017-12-25,20.325001,20.387501,20.325001,15.930924,4011732.0,0,0
2017-12-26,20.362499,20.362499,20.125,15.774456,10312784.0,0,0
2017-12-27,20.15,20.225,20.137501,15.823352,14400572.0,0,0
2017-12-28,20.3125,20.4375,20.3125,15.979821,12379264.0,0,0
2017-12-29,20.4375,20.549999,20.4375,16.067839,18761184.0,0,0
2018-01-02,20.5375,20.65,20.5375,16.155855,14452796.0,0,0
2018-01-03,20.737499,20.862499,20.737499,16.302549,28785748.0,0,0
2018-01-04,20.875,20.9125,20.799999,16.33189,22510260.0,0,0
2018-01-05,20.875,20.950001,20.825001,16.380789,30467184.0,0,0
2018-01-08,20.950001,21.0375,20.924999,16.44924,20758444.0,0,0
2018-01-09,21.025,21.0625,20.975,16.459024,14658864.0,0,0
2018-01-10,21.025,21.0625,20.887501,16.380789,22998388.0,0,0
2018-01-11,20.9125,20.924999,20.775,16.31233,10316900.0,0,0
2018-01-12,20.887501,21.049999,20.875,16.44924,11484772.0,0,0
2018-01-15,21.137501,21.174999,21.1,16.556814,11279408.0,0,0
2018-01-16,21.1625,21.25,21.125,16.625275,15823364.0,0,0
2018-01-17,21.1625,21.362499,21.1625,16.654613,22793072.0,0,0
2018-01-18,21.375,21.637501,21.375,16.879547,27595212.0,0,0
2018-01-19,21.5875,21.7875,21.5875,17.045795,21208288.0,0,0
2018-01-22,21.7875,21.987499,21.7875,17.202267,17764244.0,0,0
2018-01-23,22.012501,22.1,21.975,17.270729,23199728.0,0,0
2018-01-24,22.0,22.0,21.7125,17.055576,20413716.0,0,0
2018-01-25,21.8125,22.075001,21.7875,17.104473,19934736.0,0,0
2018-01-26,21.862499,21.9,21.7125,17.114254,31098692.0,0,0
2018-01-29,21.375,21.5375,21.299999,17.164413,25783188.0,0,0
2018-01-30,21.299999,21.3375,21.125,16.963778,19865044.0,0,0
2018-01-31,21.1,21.25,21.0375,16.983839,17006956.0,0,0
2018-02-01,21.1875,21.375,21.1875,17.104223,11658156.0,0,0
2018-02-02,21.2125,21.2875,21.0875,17.034,12326368.0,0,0
2018-02-05,20.799999,20.9375,20.725,16.77317,28303608.0,0,0
2018-02-06,20.2125,20.275,19.700001,15.980659,128890380.0,0,0
2018-02-07,20.3375,20.35,20.15,16.181297,40727628.0,0,0
2018-02-08,20.1625,20.237499,20.075001,16.171265,18058764.0,0,0
2018-02-09,19.65,19.799999,19.5,15.860279,64844948.0,0,0
2018-02-12,19.887501,19.975,19.85,15.990692,33775180.0,0,0
2018-02-21,20.35,20.424999,20.275,16.351833,46584340.0,0,0
2018-02-22,20.375,20.375,20.1875,16.251516,14999640.0,0,0
2018-02-23,20.35,20.525,20.35,16.452154,14317264.0,0,0
2018-02-26,20.637501,20.700001,20.5875,16.53241,13156828.0,0,0
2018-02-27,20.775,20.799999,20.5875,16.522377,30654984.0,0,0
2018-03-01,20.387501,20.487499,20.2875,16.401997,17376880.0,0,0
2018-03-02,20.2125,20.299999,20.112499,16.281616,25049444.0,0,0
2018-03-05,20.275,20.375,20.1625,16.201359,14895028.0,0,0
2018-03-06,20.4125,20.5375,20.4,16.48225,22128816.0,0,0
2018-03-07,20.4375,20.612499,20.424999,16.412025,10476644.0,0,0
2018-03-08,20.5375,20.700001,20.5375,16.602634,12930332.0,0,0
2018-03-09,20.725,20.75,20.674999,16.622698,11328256.0,0,0
2018-03-12,20.9,21.0625,20.887501,16.883522,35009296.0,0,0
2018-03-13,21.0875,21.237499,21.075001,17.044029,39349740.0,0,0
2018-03-14,21.0875,21.112499,21.0,16.91362,13663712.0,0,0
2018-03-15,21.0,21.075001,20.975,16.903585,14027592.0,0,0
2018-03-16,21.0,21.049999,20.775,16.833361,22042684.0,0,0
2018-03-19,20.9125,21.025,20.862499,16.823326,8142136.0,0,0
2018-03-20,20.799999,20.950001,20.799999,16.813301,11581400.0,0,0
2018-03-21,20.950001,21.025,20.9,16.823326,19566108.0,0,0
2018-03-22,21.0,21.15,20.862499,16.763142,13719700.0,0,0
2018-03-23,20.4625,20.6,20.450001,16.472219,32238952.0,0,0
2018-03-26,20.4625,20.549999,20.4,16.492281,17476488.0,0,0
2018-03-27,20.75,20.85,20.737499,16.733046,13110272.0,0,0
2018-03-28,20.725,20.725,20.549999,16.502314,16644768.0,0,0
2018-03-29,20.5625,20.5875,20.450001,16.472219,16399420.0,0,0
2018-03-30,20.6625,20.762501,20.6625,16.622698,19976360.0,0,0
2018-04-02,20.7125,20.737499,20.5375,16.502314,14949196.0,0,0
2018-04-03,20.375,20.387501,20.299999,16.351833,24750092.0,0,0
2018-04-09,20.5375,20.575001,20.4,16.492281,13605720.0,0,0
2018-04-10,20.525,20.7125,20.4375,16.552473,15441988.0,0,0
2018-04-11,20.725,20.775,20.6875,16.622698,10414612.0,0,0
2018-04-12,20.762501,20.7875,20.5625,16.552473,14366292.0,0,0
2018-04-13,20.674999,20.700001,20.575001,16.552473,11930928.0,0,0
2018-04-16,20.6625,20.6625,20.5,16.512341,7236792.0,0,0
2018-04-17,20.6,20.6,20.3375,16.331772,17300160.0,0,0
2018-04-18,20.4,20.525,20.3375,16.371901,14959348.0,0,0
2018-04-19,20.475,20.6625,20.475,16.582569,17845076.0,0,0
2018-04-20,20.25,20.275,20.125,16.201359,36070860.0,0,0
2018-04-23,20.0625,20.112499,19.975,16.040854,42499120.0,0,0
2018-04-24,19.975,19.987499,19.762501,15.960597,67471148.0,0,0
2018-04-25,19.8125,19.825001,19.700001,15.910439,65843988.0,0,0
2018-04-26,19.924999,19.924999,19.700001,15.860279,65943112.0,0,0
2018-04-27,19.9,19.9125,19.700001,15.890375,49582444.0,0,0
2018-04-30,19.9125,20.0375,19.762501,16.050884,26067932.0,0,0
2018-05-02,20.012501,20.0375,19.85,15.930504,22053992.0,0,0
2018-05-03,19.762501,19.762501,19.5875,15.75996,35293736.0,0,0
2018-05-04,19.637501,19.75,19.6,15.840213,13901692.0,0,0
2018-05-07,19.875,19.887501,19.700001,15.950562,15433528.0,0,0
2018-05-08,19.85,20.012501,19.8375,16.050884,21408464.0,0,0
2018-05-09,20.0,20.137501,20.0,16.141172,13436088.0,0,0
2018-05-10,20.174999,20.174999,20.112499,16.181297,23909216.0,0,0
2018-05-11,20.275,20.424999,20.262501,16.371901,70617188.0,0,0
2018-05-14,20.5,20.65,20.475,16.552473,68790744.0,0,0
2018-05-15,20.5875,20.6,20.4125,16.381935,28889928.0,0,0
2018-05-16,20.362499,20.450001,20.35,16.401997,33174404.0,0,0
2018-05-17,20.487499,20.5,20.299999,16.291649,7763112.0,0,0
2018-05-18,20.299999,20.375,20.2125,16.241489,9442848.0,0,0
2018-05-21,20.299999,20.525,20.299999,16.462187,15558644.0,0,0
2018-05-22,20.450001,20.575001,20.4375,16.401997,7349796.0,0,0
2018-05-23,20.475,20.5,20.325001,16.321739,8497492.0,0,0
2018-05-24,20.3375,20.424999,20.3125,16.361866,4541296.0,0,0
2018-05-25,20.387501,20.512501,20.35,16.42206,12462992.0,0,0
2018-05-28,20.512501,20.5625,20.5,16.492281,11761532.0,0,0
2018-05-29,20.549999,20.549999,20.375,16.42206,5554160.0,0,0
2018-05-30,20.35,20.35,20.075001,16.131138,24711276.0,0,0
2018-05-31,20.200001,20.237499,20.137501,16.201359,6423688.0,0,0
2018-06-01,20.200001,20.362499,20.200001,16.321739,7394776.0,0,0
2018-06-04,20.450001,20.65,20.450001,16.572538,28324256.0,0,0
2018-06-05,20.674999,20.674999,20.5625,16.552473,10783684.0,0,0
2018-06-06,20.6625,20.8375,20.6625,16.712982,25593288.0,0,0
2018-06-07,20.875,20.9,20.75,16.743078,26817272.0,0,0
2018-06-08,20.825001,20.825001,20.625,16.562506,13878156.0,0,0
2018-06-11,20.700001,20.737499,20.6,16.582569,13057500.0,0,0
2018-06-12,20.5625,20.625,20.487499,16.552473,8972896.0,0,0
2018-06-13,20.612499,20.775,20.5875,16.652796,18672580.0,0,0
2018-06-14,20.625,20.637501,20.4375,16.401997,14257072.0,0,0
2018-06-15,20.4,20.487499,20.299999,16.44212,15448488.0,0,0
2018-06-19,20.275,20.299999,20.15,16.171265,19976952.0,0,0
2018-06-20,20.1625,20.424999,20.075001,16.351833,31467980.0,0,0
2018-06-21,20.375,20.4,20.299999,16.30168,8539404.0,0,0
2018-06-22,20.200001,20.299999,20.0875,16.281616,25929844.0,0,0
2018-06-25,20.2125,20.262501,20.174999,16.231459,31972724.0,0,0
2018-06-26,20.174999,20.174999,20.0,16.191326,65736564.0,0,0
2018-06-27,20.1875,20.225,20.075001,16.131138,33232196.0,0,0
2018-06-28,20.012501,20.1,19.950001,16.060919,48256080.0,0,0
2018-06-29,20.075001,20.387501,20.049999,16.341801,26336852.0,0,0
2018-07-02,20.375,20.475,20.25,16.261551,16702512.0,0,0
2018-07-03,20.325001,20.487499,20.15,16.281616,20094748.0,0,0
2018-07-04,20.2875,20.4,20.275,16.331772,6985796.0,0,0
2018-07-05,20.362499,20.362499,20.15,16.201359,12476328.0,0,0
2018-07-06,20.275,20.2875,20.049999,16.241489,21405968.0,0,0
2018-07-09,20.4375,20.612499,20.387501,16.502314,36155112.0,0,0
2018-07-10,20.6625,20.700001,20.5875,16.54244,19655208.0,0,0
2018-07-11,20.424999,20.475,20.325001,16.391964,15596276.0,0,0
2018-07-12,20.4,20.6625,20.375,16.582569,27531384.0,0,0
2018-07-13,20.75,20.85,20.700001,16.723009,54647116.0,0,0
2018-07-16,20.825001,20.862499,20.75,16.652796,21321728.0,0,0
2018-07-17,20.7125,20.7125,20.6,16.562506,11971004.0,0,0
2018-07-18,20.7875,20.875,20.737499,16.662825,52697820.0,0,0
2018-07-19,20.775,20.950001,20.762501,16.712982,52870644.0,0,0
2018-07-20,21.0,21.174999,21.0,16.983839,73613480.0,0,0
2018-07-23,21.075001,21.1875,20.9625,17.105228,34017888.0,0,0
2018-07-24,21.112499,21.174999,21.0375,17.135574,20467256.0,0,0
2018-07-25,21.012501,21.2125,21.012501,17.145687,25408804.0,0,0
2018-07-26,21.1875,21.3125,21.1875,17.196266,33884680.0,0,0
2018-07-27,21.275,21.4375,21.275,17.337879,23788472.0,0,0
2018-07-30,21.4125,21.475,21.35,17.307537,12921640.0,0,0
2018-07-31,21.3375,21.424999,21.262501,17.307537,10958652.0,0,0
2018-08-01,21.450001,21.549999,21.450001,17.428923,16050028.0,0,0
2018-08-02,21.525,21.5375,21.2125,17.16592,19099800.0,0,0
2018-08-03,21.35,21.424999,21.3375,17.307537,4900664.0,0,0
2018-08-06,21.387501,21.525,21.3375,17.337879,9698684.0,0,0
2018-08-07,21.424999,21.450001,21.35,17.297422,4797124.0,0,0
2018-08-08,21.450001,21.6,21.450001,17.428923,16299936.0,0,0
2018-08-09,21.525,21.5625,21.424999,17.428923,6527156.0,0,0
2018-08-10,21.424999,21.5375,21.4125,17.337879,5119668.0,0,0
2018-08-13,21.262501,21.262501,20.9125,16.983839,29139736.0,0,0
2018-08-14,21.1,21.15,21.012501,17.105228,8972820.0,0,0
2018-08-15,21.125,21.125,20.862499,16.94338,17118684.0,0,0
2018-08-16,20.8125,21.025,20.762501,16.953495,18130168.0,0,0
2018-08-17,20.987499,21.0375,20.9,16.923149,18560156.0,0,0
2018-08-20,20.975,21.025,20.924999,16.983839,12591984.0,0,0
2018-08-21,20.975,21.1625,20.975,17.105228,20092232.0,0,0
2018-08-22,21.174999,21.2125,21.0875,17.125458,14183072.0,0,0
2018-08-23,21.200001,21.299999,21.15,17.206381,15476944.0,0,0
2018-08-24,21.25,21.275,21.112499,17.155806,10196696.0,0,0
2018-08-27,21.25,21.387501,21.25,17.307537,20073816.0,0,0
2018-08-28,21.487499,21.6,21.487499,17.449152,33152312.0,0,0
2018-08-29,21.612499,21.8375,21.612499,17.651463,53535384.0,0,0
2018-08-30,21.950001,22.0875,21.862499,17.712154,39576708.0,0,0
2018-08-31,21.75,21.75,21.612499,17.590767,16982440.0,0,0
2018-09-03,21.737499,21.799999,21.6,17.489611,14668308.0,0,0
2018-09-04,21.700001,21.75,21.612499,17.600883,9430900.0,0,0
2018-09-05,21.75,21.825001,21.674999,17.600883,9985232.0,0,0
2018-09-06,21.725,21.725,21.549999,17.499731,7783556.0,0,0
2018-09-07,21.549999,21.612499,21.5,17.479498,10023632.0,0,0
2018-09-10,21.65,21.65,21.4125,17.398573,21205124.0,0,0
2018-09-11,21.487499,21.5,21.35,17.327766,78101616.0,0,0
2018-09-12,21.4625,21.475,21.3125,17.307537,74335892.0,0,0
2018-09-13,21.450001,21.450001,21.225,17.186146,83984800.0,0,0
2018-09-14,21.4375,21.625,21.4,17.499731,34465500.0,0,0
2018-09-17,21.625,21.625,21.424999,17.368229,35955840.0,0,0
2018-09-18,21.4,21.424999,21.299999,17.277191,24562284.0,0,0
2018-09-19,21.450001,21.575001,21.424999,17.428923,27526508.0,0,0
2018-09-20,21.612499,21.637501,21.450001,17.378344,16639104.0,0,0
2018-09-21,21.5625,21.7125,21.475,17.570534,29481756.0,0,0
2018-09-25,21.6625,21.7875,21.65,17.621117,30025008.0,0,0
2018-09-26,21.725,21.75,21.6875,17.580652,32146012.0,0,0
2018-09-27,21.65,21.862499,21.65,17.67169,111200144.0,0,0
2018-09-28,21.8375,21.9125,21.65,17.580652,52809484.0,0,0
2018-10-01,21.725,21.85,21.725,17.67169,23648936.0,0,0
2018-10-02,21.8125,21.8125,21.5,17.408691,21737328.0,0,0
2018-10-03,21.512501,21.575001,21.450001,17.388458,17478760.0,0,0
2018-10-04,21.424999,21.424999,21.200001,17.176035,38947872.0,0,0
2018-10-05,21.125,21.125,20.75,16.882689,106976384.0,0,0
2018-10-08,20.737499,20.85,20.625,16.791651,186048816.0,0,0
2018-10-09,20.762501,20.85,20.700001,16.842224,82123588.0,0,0
2018-10-11,20.0375,20.0375,19.3375,15.658719,274206496.0,0,0
2018-10-12,19.424999,20.012501,19.375,16.194839,92733128.0,0,0
2018-10-15,19.875,19.875,19.6625,16.022873,196954632.0,0,0
2018-10-16,19.75,19.875,19.65,16.043104,66706580.0,0,0
2018-10-17,20.112499,20.125,19.8375,16.063335,81220148.0,0,0
2018-10-18,19.875,19.9375,19.737499,16.01276,31893128.0,0,0
2018-10-19,19.549999,19.825001,19.5,16.043104,48256144.0,0,0
2018-10-22,19.5875,19.887501,19.5,16.022873,49813812.0,0,0
2018-10-23,19.525,19.65,19.424999,15.729525,99593568.0,0,0
2018-10-24,19.450001,19.487499,19.174999,15.658719,52010000.0,0,0
2018-10-25,18.875,19.049999,18.825001,15.27433,115743544.0,0,0
2018-10-26,19.0625,19.112499,18.625,15.254099,71135124.0,0,0
2018-10-29,18.9625,19.025,18.8375,15.32491,39533040.0,0,0
2018-10-30,18.950001,19.0625,18.875,15.365369,24460200.0,0,0
2018-10-31,19.15,19.387501,19.15,15.689065,39552896.0,0,0
2018-11-01,19.4625,19.612499,19.387501,15.861031,27189176.0,0,0
2018-11-02,19.6,19.700001,19.5,15.911606,26829316.0,0,0
2018-11-05,19.525,19.5625,19.4,15.830679,18483000.0,0,0
2018-11-06,19.612499,19.625,19.4375,15.780102,24737928.0,0,0
2018-11-07,19.549999,19.637501,19.512501,15.861031,24743000.0,0,0
2018-11-08,19.7875,19.85,19.625,15.952066,41055940.0,0,0
2018-11-09,19.625,19.625,19.4125,15.739641,147344044.0,0,0
2018-11-12,19.4375,19.575001,19.387501,15.780102,24513040.0,0,0
2018-11-13,19.0375,19.3125,18.924999,15.598023,42823476.0,0,0
2018-11-14,19.3125,19.35,19.25,15.648604,25145500.0,0,0
2018-11-15,19.375,19.4125,19.1875,15.699181,22737472.0,0,0
2018-11-16,19.487499,19.487499,19.2125,15.567677,35511616.0,0,0
2018-11-19,19.262501,19.2875,19.15,15.5171,28221480.0,0,0
2018-11-20,19.1,19.125,18.9375,15.375481,34404492.0,0,0
2018-11-21,18.825001,19.012501,18.7125,15.375481,60492172.0,0,0
2018-11-22,19.025,19.0625,18.9,15.294561,23731212.0,0,0
2018-11-23,18.924999,18.9625,18.762501,15.243983,16128860.0,0,0
2018-11-26,18.975,19.237499,18.9375,15.405828,25285068.0,0,0
2018-11-27,18.987499,19.012501,18.799999,15.385599,30455732.0,0,0
2018-11-28,19.0375,19.237499,18.9375,15.557564,30123040.0,0,0
2018-11-29,19.424999,19.487499,19.262501,15.58791,35502348.0,0,0
2018-11-30,19.299999,19.3375,19.1875,15.527219,16836844.0,0,0
2018-12-03,19.4625,19.75,19.450001,15.941949,55367944.0,0,0
2018-12-04,19.625,19.625,19.525,15.830679,16317136.0,0,0
2018-12-05,19.275,19.299999,19.1625,15.506987,38529464.0,0,0
2018-12-06,18.9625,18.9625,18.7125,15.193407,81301684.0,0,0
2018-12-07,18.9,18.9375,18.825001,15.264215,27108032.0,0,0
2018-12-10,18.625,18.725,18.612499,15.061903,52041136.0,0,0
2018-12-11,18.625,18.775,18.612499,15.18329,21232912.0,0,0
2018-12-12,18.9125,19.0625,18.85,15.415945,34658780.0,0,0
2018-12-13,19.049999,19.125,18.987499,15.436177,24950320.0,0,0
2018-12-14,18.950001,18.950001,18.737499,15.243983,35047356.0,0,0
2018-12-17,18.8375,19.012501,18.7875,15.365369,22553732.0,0,0
2018-12-18,18.875,18.887501,18.762501,15.233868,30620004.0,0,0
2018-12-19,18.875,18.987499,18.8375,15.355252,17973840.0,0,0
2018-12-20,18.75,18.887501,18.75,15.18329,38230852.0,0,0
2018-12-21,18.737499,18.8125,18.612499,15.213634,33860572.0,0,0
2018-12-24,18.7125,18.75,18.637501,15.112481,23809316.0,0,0
2018-12-25,18.5375,18.5375,18.325001,14.920292,48285016.0,0,0
2018-12-26,18.5,18.575001,18.375,14.879827,35679876.0,0,0
2018-12-27,18.700001,18.7875,18.625,15.18329,38461436.0,0,0
2018-12-28,18.775,18.875,18.7125,15.27433,18519500.0,0,0
2019-01-02,18.9625,18.975,18.487499,14.980983,34128292.0,0,0
2019-01-03,18.450001,18.5,18.3125,14.839366,53388588.0,0,0
2019-01-04,18.200001,18.200001,18.0,14.606709,85169860.0,0,0
2019-01-07,18.387501,18.512501,18.3125,14.960751,58422552.0,0,0
2019-01-08,18.5375,18.5375,18.387501,14.900057,44026800.0,0,0
2019-01-09,18.487499,18.7875,18.487499,15.173176,45722092.0,0,0
2019-01-10,18.700001,18.725,18.625,15.132713,11293132.0,0,0
2019-01-11,18.825001,18.9375,18.7875,15.27433,41451660.0,0,0
2019-01-14,18.862499,18.862499,18.6875,15.173176,21193620.0,0,0
2019-01-15,18.762501,18.950001,18.762501,15.304676,47345800.0,0,0
2019-01-16,18.9125,18.924999,18.8375,15.284449,61370012.0,0,0
2019-01-17,18.9,18.975,18.7875,15.284449,40082956.0,0,0
2019-01-18,18.9375,19.025,18.85,15.365369,33173964.0,0,0
2019-01-21,19.0875,19.174999,19.0625,15.47664,41019024.0,0,0
2019-01-22,18.6,18.6,18.450001,15.445354,35355724.0,0,0
2019-01-23,18.5,18.5,18.4125,15.37235,25629768.0,0,0
2019-01-24,18.487499,18.5375,18.4375,15.445354,14002024.0,0,0
2019-01-25,18.65,18.775,18.637501,15.643505,29283112.0,0,0
2019-01-28,18.7875,18.862499,18.762501,15.674789,15300572.0,0,0
2019-01-29,18.625,18.637501,18.549999,15.539213,17679160.0,0,0
2019-01-30,18.625,18.6625,18.549999,15.507925,21020916.0,0,0
2019-02-11,18.8375,18.9125,18.7125,15.674789,26459600.0,0,0
2019-02-12,18.8375,18.9375,18.8375,15.779078,24656600.0,0,0
2019-02-13,18.987499,18.987499,18.85,15.747793,16630800.0,0,0
2019-02-14,18.875,18.9375,18.8125,15.695647,14566168.0,0,0
2019-02-15,18.825001,18.9,18.725,15.65393,14064444.0,0,0
2019-02-18,18.875,18.975,18.875,15.779078,26384652.0,0,0
2019-02-19,18.924999,18.924999,18.875,15.747793,11448276.0,0,0
2019-02-20,18.975,19.125,18.975,15.925085,137231412.0,0,0
2019-02-21,19.1,19.275,19.1,16.08152,74659260.0,0,0
2019-02-22,19.237499,19.237499,19.125,16.050232,39524068.0,0,0
2019-02-25,19.3375,19.4375,19.325001,16.164951,77461416.0,0,0
2019-02-26,19.4125,19.450001,19.325001,16.206669,63612204.0,0,0
2019-02-27,19.424999,19.424999,19.3375,16.196243,51629956.0,0,0
2019-03-04,19.387501,19.387501,19.174999,16.050232,33878280.0,0,0
2019-03-05,19.15,19.225,19.112499,16.00852,37601972.0,0,0
2019-03-06,19.2125,19.262501,19.1875,16.050232,78319168.0,0,0
2019-03-07,19.225,19.262501,19.15,15.987664,72959080.0,0,0
2019-03-08,19.049999,19.0875,18.950001,15.852083,39900800.0,0,0
2019-03-11,18.9625,19.0375,18.924999,15.883368,18569560.0,0,0
2019-03-12,19.2125,19.362499,19.200001,16.112808,55429872.0,0,0
2019-03-13,19.262501,19.299999,19.200001,16.08152,40594116.0,0,0
2019-03-14,19.325001,19.35,19.237499,16.071093,20835024.0,0,0
2019-03-15,19.3375,19.424999,19.2875,16.185812,45935004.0,0,0
2019-03-18,19.4375,19.525,19.4125,16.2901,48874832.0,0,0
2019-03-19,19.525,19.6,19.4625,16.352674,34417184.0,0,0
2019-03-20,19.5875,19.637501,19.549999,16.373535,47424108.0,0,0
2019-03-21,19.700001,19.7875,19.6625,16.509109,45364852.0,0,0
2019-03-22,19.875,19.924999,19.762501,16.550827,27721428.0,0,0
2019-03-25,19.525,19.5875,19.5,16.300529,28083024.0,0,0
2019-03-26,19.625,19.674999,19.6,16.404821,10800360.0,0,0
2019-03-27,19.612499,19.674999,19.549999,16.373535,10222736.0,0,0
2019-03-28,19.575001,19.65,19.5375,16.373535,13661728.0,0,0
2019-03-29,19.674999,19.7875,19.5625,16.509109,22721936.0,0,0
2019-04-01,20.0,20.1,19.9,16.655115,44213620.0,0,0
2019-04-02,20.025,20.112499,20.025,16.717693,22420368.0,0,0
2019-04-03,20.1,20.112499,19.987499,16.717693,27468696.0,0,0
2019-04-08,20.200001,20.25,20.174999,16.874126,31963128.0,0,0
2019-04-09,20.237499,20.35,20.2125,16.978418,61088188.0,0,0
