Date,Open,Close,open_bin,high_bin,low_bin,close_bin,volume_bin,rsi_3_bin,rsi_5_bin,rsi_7_bin,rsi_10_bin,rsi_14_bin,stoch_k_bin,stoch_d_bin,macd_bin,macd_signal_bin,macd_hist_bin,sma_5_bin,sma_10_bin,sma_20_bin,sma_50_bin,ema_5_bin,ema_12_bin,ema_26_bin,bb_upper_bin,bb_lower_bin,bb_middle_bin,atr_14_bin,williams_r_bin,cci_20_bin,obv_bin,adx_bin,di_plus_bin,di_minus_bin,price_change_pct_bin,volume_sma_20_bin,price_sma_20_diff_bin,price_ema_12_diff_bin
2018-10-15,33.130001,32.919998,Q1,Q1,Q1,Q1,Q4,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q1,Q1,Q4,Q1,Q4,Q1,Q4,Q1,Q1
2018-10-16,33.07,33.400002,Q1,Q1,Q1,Q1,Q3,Q3,Q2,Q2,Q1,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q2,Q1,Q1,Q4,Q1,Q4,Q4,Q4,Q1,Q1
2018-10-17,34.349998,33.43,Q1,Q1,Q1,Q1,Q4,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q2,Q1,Q1,Q4,Q1,Q4,Q3,Q4,Q1,Q1
2018-10-18,33.5,33.220001,Q1,Q1,Q1,Q1,Q3,Q3,Q3,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q1,Q1,Q4,Q1,Q4,Q2,Q4,Q1,Q1
2018-10-19,32.599998,33.34,Q1,Q1,Q1,Q1,Q3,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q2,Q2,Q2,Q4,Q1,Q4,Q3,Q4,Q1,Q2
2018-10-22,32.73,33.459999,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q4,Q2,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q2,Q2,Q2,Q4,Q1,Q4,Q3,Q4,Q1,Q2
2018-10-23,32.669998,32.139999,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q2,Q1,Q4,Q1,Q4,Q1,Q4,Q1,Q1
2018-10-24,32.27,32.0,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q2,Q1,Q4,Q1,Q4,Q2,Q4,Q1,Q1
2018-10-25,30.15,30.34,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q1,Q1,Q4,Q1,Q4,Q1,Q4,Q1,Q1
2018-10-26,30.799999,30.17,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q1,Q2,Q1,Q4,Q1,Q4,Q2,Q4,Q1,Q1
2018-10-29,30.629999,30.469999,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q4,Q4,Q1,Q4,Q4,Q4,Q1,Q4,Q4,Q1,Q1,Q1,Q4,Q1,Q4,Q3,Q4,Q1,Q1
2018-10-30,30.57,30.75,Q1,Q1,Q1,Q1,Q3,Q4,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q2,Q4,Q4,Q1,Q3,Q4,Q4,Q1,Q4,Q4,Q2,Q1,Q1,Q4,Q1,Q4,Q3,Q4,Q1,Q1
2018-10-31,31.299999,31.9,Q2,Q2,Q2,Q3,Q4,Q4,Q3,Q1,Q1,Q3,Q3,Q2,Q1,Q1,Q1,Q1,Q2,Q4,Q4,Q1,Q3,Q4,Q4,Q1,Q4,Q4,Q3,Q2,Q1,Q4,Q1,Q1,Q4,Q4,Q1,Q2
2018-11-01,32.029999,32.490002,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q3,Q2,Q2,Q3,Q3,Q1,Q1,Q2,Q1,Q2,Q4,Q4,Q2,Q3,Q4,Q4,Q1,Q4,Q4,Q3,Q2,Q1,Q4,Q2,Q1,Q4,Q4,Q1,Q4
2018-11-02,32.720001,32.830002,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q3,Q4,Q3,Q1,Q1,Q3,Q2,Q1,Q4,Q4,Q3,Q3,Q4,Q4,Q1,Q4,Q4,Q4,Q3,Q3,Q4,Q3,Q1,Q4,Q4,Q3,Q4
2018-11-05,32.32,32.439999,Q3,Q3,Q4,Q4,Q3,Q3,Q4,Q4,Q2,Q2,Q3,Q3,Q1,Q1,Q3,Q3,Q1,Q4,Q4,Q3,Q4,Q4,Q4,Q1,Q4,Q4,Q3,Q3,Q1,Q4,Q2,Q2,Q2,Q4,Q2,Q3
2018-11-06,32.709999,32.110001,Q4,Q4,Q4,Q3,Q1,Q2,Q4,Q4,Q3,Q1,Q3,Q3,Q1,Q1,Q4,Q4,Q1,Q4,Q4,Q3,Q3,Q4,Q4,Q1,Q4,Q4,Q3,Q3,Q1,Q4,Q2,Q2,Q2,Q4,Q2,Q3
2018-11-07,32.41,32.82,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q4,Q3,Q4,Q4,Q1,Q1,Q4,Q4,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q4,Q4,Q2,Q4,Q2,Q2,Q4,Q4,Q4,Q4
2018-11-08,33.59,33.060001,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q1,Q1,Q4,Q4,Q2,Q4,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q1,Q3,Q4,Q4,Q4
2018-11-09,32.790001,32.220001,Q4,Q4,Q4,Q3,Q4,Q3,Q2,Q3,Q4,Q2,Q4,Q4,Q1,Q1,Q4,Q4,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q3,Q4,Q4,Q3,Q2,Q4,Q2,Q2,Q1,Q4,Q3,Q2
2018-11-12,32.07,32.439999,Q3,Q4,Q3,Q4,Q2,Q2,Q3,Q3,Q4,Q4,Q4,Q4,Q1,Q1,Q4,Q4,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q3,Q3,Q4,Q3,Q3,Q4,Q3,Q2,Q3,Q4,Q4,Q3
2018-11-13,30.99,31.98,Q1,Q2,Q1,Q3,Q4,Q1,Q3,Q2,Q4,Q3,Q3,Q4,Q1,Q1,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q3,Q4,Q3,Q2,Q2,Q4,Q2,Q3,Q1,Q4,Q3,Q2
2018-11-14,32.130001,32.080002,Q3,Q3,Q3,Q3,Q2,Q2,Q1,Q3,Q3,Q4,Q4,Q4,Q2,Q2,Q4,Q4,Q4,Q2,Q3,Q3,Q3,Q3,Q3,Q2,Q2,Q3,Q4,Q3,Q3,Q3,Q3,Q1,Q3,Q3,Q3,Q2
2018-11-15,32.349998,32.400002,Q4,Q3,Q3,Q3,Q2,Q2,Q1,Q3,Q3,Q4,Q4,Q4,Q2,Q2,Q4,Q3,Q4,Q2,Q3,Q4,Q3,Q3,Q3,Q2,Q2,Q2,Q4,Q4,Q4,Q3,Q4,Q1,Q3,Q3,Q4,Q3
2018-11-16,32.650002,32.130001,Q4,Q3,Q3,Q3,Q1,Q3,Q3,Q2,Q2,Q4,Q3,Q3,Q2,Q2,Q4,Q3,Q4,Q1,Q3,Q3,Q3,Q3,Q3,Q2,Q1,Q2,Q3,Q4,Q3,Q2,Q4,Q1,Q2,Q3,Q3,Q3
2018-11-19,32.27,32.23,Q3,Q3,Q4,Q3,Q1,Q3,Q2,Q1,Q3,Q4,Q3,Q3,Q2,Q2,Q3,Q3,Q4,Q1,Q3,Q3,Q3,Q3,Q2,Q3,Q1,Q2,Q3,Q4,Q3,Q1,Q4,Q1,Q3,Q3,Q4,Q3
2018-11-20,31.950001,31.75,Q3,Q3,Q3,Q2,Q2,Q1,Q2,Q2,Q2,Q3,Q2,Q3,Q2,Q2,Q3,Q3,Q3,Q1,Q3,Q3,Q3,Q3,Q1,Q2,Q1,Q1,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q3,Q2
2018-11-21,31.200001,31.780001,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q3,Q1,Q3,Q3,Q3,Q3,Q1,Q2,Q1,Q1,Q2,Q2,Q3,Q1,Q1,Q3,Q2,Q3,Q3,Q2
2018-11-22,31.940001,31.59,Q3,Q2,Q3,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q3,Q1,Q3,Q1,Q1,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q2,Q2
2018-11-23,31.6,31.200001,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q3,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q2,Q3,Q2,Q1
2018-11-26,31.58,31.92,Q2,Q3,Q2,Q3,Q3,Q3,Q2,Q2,Q2,Q3,Q3,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q2,Q1,Q4,Q2,Q2,Q3,Q3,Q3,Q2,Q2,Q3,Q4,Q3,Q3,Q3
2018-11-27,31.629999,31.889999,Q2,Q2,Q2,Q2,Q1,Q3,Q3,Q3,Q3,Q1,Q3,Q2,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q2,Q1,Q2,Q1,Q4,Q3,Q2,Q3,Q2,Q2,Q2,Q2,Q4,Q2,Q2,Q3,Q3
2018-11-28,31.959999,32.599998,Q3,Q4,Q3,Q4,Q2,Q4,Q4,Q3,Q4,Q2,Q4,Q3,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q3,Q2,Q2,Q1,Q4,Q3,Q2,Q4,Q4,Q3,Q2,Q2,Q4,Q4,Q1,Q4,Q4
2018-11-29,33.279999,32.639999,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q4,Q2,Q2,Q1,Q4,Q3,Q2,Q4,Q4,Q4,Q2,Q3,Q2,Q3,Q1,Q4,Q4
2018-11-30,32.869999,32.549999,Q4,Q4,Q4,Q4,Q1,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q4,Q3,Q2,Q1,Q4,Q3,Q1,Q4,Q4,Q4,Q2,Q3,Q2,Q2,Q1,Q4,Q4
2018-12-03,33.450001,34.380001,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q2,Q4,Q4,Q3,Q2,Q4,Q4,Q2,Q4,Q4,Q4,Q2,Q4,Q1,Q4,Q1,Q4,Q4
2018-12-04,33.98,33.77,Q4,Q4,Q4,Q4,Q1,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q3,Q3,Q4,Q4,Q2,Q4,Q4,Q4,Q3,Q4,Q1,Q1,Q1,Q4,Q4
2018-12-05,32.450001,32.709999,Q4,Q4,Q4,Q4,Q4,Q3,Q3,Q4,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q4,Q4,Q2,Q4,Q4,Q3,Q3,Q4,Q4,Q2,Q3,Q4,Q4,Q3,Q4,Q1,Q1,Q1,Q4,Q3
2018-12-06,32.240002,31.16,Q3,Q3,Q2,Q1,Q4,Q1,Q2,Q3,Q3,Q2,Q1,Q3,Q4,Q3,Q3,Q4,Q4,Q3,Q2,Q4,Q4,Q3,Q2,Q4,Q3,Q3,Q1,Q1,Q1,Q3,Q4,Q4,Q1,Q2,Q1,Q1
2018-12-07,31.610001,31.74,Q2,Q2,Q2,Q2,Q3,Q1,Q2,Q3,Q4,Q3,Q2,Q2,Q4,Q4,Q2,Q4,Q4,Q3,Q2,Q3,Q4,Q2,Q2,Q4,Q3,Q3,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q1,Q2,Q1
2018-12-10,31.0,30.91,Q1,Q1,Q1,Q1,Q3,Q2,Q1,Q2,Q2,Q2,Q1,Q1,Q3,Q4,Q2,Q3,Q4,Q3,Q2,Q2,Q2,Q2,Q3,Q4,Q3,Q3,Q1,Q1,Q1,Q3,Q3,Q3,Q1,Q2,Q1,Q1
2018-12-11,31.02,31.379999,Q1,Q1,Q2,Q2,Q1,Q3,Q1,Q2,Q3,Q3,Q1,Q1,Q3,Q4,Q1,Q2,Q4,Q3,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q3,Q1,Q1,Q2,Q2,Q4,Q2,Q4,Q1,Q2,Q1
2018-12-12,31.870001,32.130001,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q4,Q2,Q1,Q3,Q4,Q2,Q2,Q4,Q3,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q2,Q3,Q3,Q2,Q4,Q2,Q4,Q1,Q3,Q4
2018-12-13,32.18,32.279999,Q3,Q3,Q3,Q3,Q2,Q4,Q4,Q2,Q3,Q4,Q2,Q2,Q4,Q4,Q2,Q2,Q3,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q4,Q4,Q1,Q4,Q1,Q3,Q1,Q4,Q4
2018-12-14,31.93,31.58,Q3,Q2,Q2,Q2,Q3,Q3,Q3,Q2,Q2,Q3,Q2,Q2,Q4,Q4,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q2,Q2,Q3,Q1,Q4,Q3,Q1,Q2,Q2,Q2
2018-12-17,31.67,32.040001,Q2,Q3,Q3,Q3,Q2,Q2,Q4,Q4,Q1,Q3,Q2,Q2,Q4,Q4,Q2,Q3,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q3,Q2,Q3,Q2,Q3,Q4,Q1,Q4,Q2,Q4,Q3,Q3,Q3
2018-12-18,31.74,31.6,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q3,Q1,Q2,Q2,Q2,Q4,Q4,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q1,Q2,Q3,Q2,Q3,Q2,Q2,Q3,Q1,Q3,Q3,Q2,Q3,Q2,Q2
2018-12-19,31.75,31.879999,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q4,Q2,Q2,Q2,Q2,Q4,Q4,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q1,Q2,Q3,Q2,Q3,Q2,Q3,Q4,Q1,Q3,Q3,Q3,Q2,Q3,Q3
2018-12-20,31.41,31.23,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q3,Q3,Q2,Q1,Q1,Q4,Q4,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q2,Q3,Q2,Q3,Q1,Q2,Q2,Q1,Q2,Q4,Q1,Q2,Q2,Q2
2018-12-21,31.01,31.32,Q1,Q1,Q1,Q2,Q3,Q2,Q2,Q2,Q2,Q1,Q1,Q1,Q4,Q4,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q3,Q2,Q2,Q1,Q1,Q4,Q1,Q1,Q4,Q3,Q3,Q2,Q2
2018-12-24,31.01,31.15,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q3,Q4,Q1,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q2,Q3,Q2,Q1,Q1,Q1,Q4,Q1,Q1,Q4,Q2,Q1,Q1,Q2
2018-12-25,30.5,30.18,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q2,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q4,Q1,Q2,Q1,Q1
2018-12-26,30.51,29.959999,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q3,Q2,Q2,Q1,Q1
2018-12-27,30.92,31.1,Q1,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q2,Q3,Q1,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q3,Q4,Q2,Q2,Q3
2018-12-28,31.200001,31.34,Q2,Q1,Q2,Q2,Q1,Q4,Q3,Q2,Q3,Q4,Q3,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q2,Q3,Q2,Q2,Q4
2019-01-02,31.74,30.469999,Q2,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q1,Q2,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q1
2019-01-03,30.08,30.040001,Q1,Q1,Q1,Q1,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q2,Q3,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q3,Q1,Q4,Q2,Q2,Q1,Q1
2019-01-04,29.51,29.370001,Q1,Q1,Q1,Q1,Q4,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q1,Q4,Q1,Q2,Q1,Q1
2019-01-07,30.360001,30.67,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q2,Q1,Q4,Q4,Q4,Q1,Q1
2019-01-08,30.700001,30.59,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q1,Q2,Q1,Q4,Q2,Q4,Q1,Q1
2019-01-09,30.83,31.559999,Q1,Q1,Q1,Q1,Q4,Q4,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q2,Q1,Q4,Q4,Q4,Q1,Q3
2019-01-10,31.34,31.389999,Q1,Q1,Q1,Q1,Q3,Q3,Q3,Q1,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q2,Q1,Q4,Q1,Q4,Q1,Q2
2019-01-11,31.75,31.700001,Q1,Q1,Q1,Q1,Q4,Q4,Q4,Q2,Q2,Q1,Q3,Q3,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q2,Q1,Q2,Q1,Q4,Q3,Q4,Q1,Q3
2019-01-14,31.610001,31.309999,Q1,Q1,Q1,Q1,Q4,Q1,Q2,Q2,Q1,Q1,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q4,Q1,Q4,Q1,Q1
2019-01-15,31.6,32.02,Q1,Q1,Q1,Q1,Q4,Q2,Q3,Q4,Q1,Q1,Q4,Q2,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q4,Q2,Q1,Q1,Q1,Q4,Q4,Q4,Q2,Q3
2019-01-16,31.969999,31.889999,Q1,Q1,Q1,Q1,Q3,Q2,Q1,Q3,Q2,Q2,Q3,Q3,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q3,Q3,Q1,Q1,Q2,Q3,Q2,Q4,Q2,Q2
2019-01-17,32.0,31.92,Q1,Q1,Q1,Q1,Q3,Q3,Q2,Q3,Q3,Q2,Q3,Q3,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q4,Q3,Q3,Q1,Q1,Q2,Q3,Q3,Q4,Q2,Q2
2019-01-18,32.150002,32.279999,Q1,Q1,Q1,Q1,Q4,Q2,Q2,Q2,Q4,Q1,Q4,Q4,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q3,Q4,Q3,Q1,Q1,Q2,Q4,Q3,Q4,Q3,Q3
2019-01-21,32.599998,32.639999,Q2,Q2,Q2,Q2,Q3,Q4,Q4,Q3,Q4,Q2,Q3,Q4,Q1,Q1,Q4,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q4,Q2,Q1,Q2,Q3,Q3,Q3,Q3,Q4
2019-01-22,32.459999,32.470001,Q2,Q2,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q2,Q3,Q4,Q2,Q2,Q4,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q3,Q3,Q2,Q1,Q3,Q3,Q1,Q3,Q3,Q2
2019-01-23,32.310001,32.279999,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q3,Q2,Q3,Q2,Q3,Q2,Q2,Q4,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q2,Q2,Q1,Q1,Q4,Q2,Q1,Q3,Q2,Q2
2019-01-24,32.34,32.529999,Q2,Q2,Q2,Q2,Q1,Q1,Q3,Q2,Q2,Q4,Q2,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q2,Q3,Q2,Q3,Q2,Q1,Q4,Q1,Q3,Q3,Q3,Q2
2019-01-25,33.0,33.279999,Q2,Q2,Q2,Q2,Q4,Q3,Q4,Q4,Q3,Q4,Q4,Q3,Q2,Q2,Q4,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q4,Q4,Q2,Q1,Q4,Q1,Q4,Q3,Q4,Q4
2019-01-28,33.490002,33.490002,Q2,Q2,Q2,Q2,Q2,Q4,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q2,Q4,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q4,Q4,Q3,Q1,Q4,Q1,Q3,Q3,Q4,Q4
2019-01-29,32.860001,32.900002,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q2,Q2,Q2,Q1,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q3,Q1,Q3,Q3,Q2
2019-01-30,32.880001,32.900002,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q1
2019-02-11,33.59,33.52,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q3,Q3,Q3,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q3,Q2,Q3,Q2,Q4,Q3,Q3,Q3
2019-02-12,33.68,33.959999,Q2,Q2,Q2,Q3,Q3,Q4,Q3,Q3,Q3,Q4,Q4,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q4,Q4,Q4,Q2,Q3,Q1,Q3,Q3,Q4,Q4
2019-02-13,34.150002,33.959999,Q3,Q3,Q3,Q3,Q2,Q4,Q2,Q3,Q3,Q3,Q3,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q3,Q4,Q4,Q3,Q3,Q1,Q2,Q2,Q4,Q3
2019-02-14,33.77,33.869999,Q2,Q3,Q3,Q2,Q1,Q3,Q4,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q2,Q3,Q3,Q3,Q3,Q2,Q2,Q2,Q3,Q3
2019-02-15,33.82,33.599998,Q3,Q2,Q2,Q2,Q3,Q1,Q3,Q1,Q3,Q3,Q1,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q1,Q1,Q2,Q3,Q3,Q2,Q2,Q1,Q2,Q2,Q1
2019-02-18,33.919998,34.299999,Q3,Q3,Q3,Q3,Q3,Q2,Q3,Q4,Q4,Q3,Q3,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q3,Q3,Q4,Q3,Q3,Q2,Q4,Q2,Q3,Q3
2019-02-19,34.200001,34.259998,Q3,Q3,Q3,Q3,Q1,Q2,Q2,Q4,Q2,Q3,Q3,Q2,Q3,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q1,Q3,Q3,Q3,Q3,Q2,Q2,Q2,Q2,Q3,Q3
2019-02-20,34.57,34.970001,Q3,Q3,Q3,Q3,Q3,Q4,Q3,Q4,Q3,Q4,Q4,Q4,Q4,Q3,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q2,Q4,Q4
2019-02-21,34.990002,35.490002,Q3,Q3,Q3,Q4,Q2,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q4,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q4,Q1,Q3,Q2,Q4,Q4
