Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_3,RSI_5,RSI_7,RSI_10,RSI_14,%K,%D,MACD,MACD_Signal,MACD_Histogram,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_12,EMA_26,BB_Upper,BB_Lower,BB_Middle,ATR_14,Williams_R,CCI_20,OBV,ADX,DI_Plus,DI_Minus,Price_Change_Pct,Volume_SMA_20,Price_SMA_20_Diff,Price_EMA_12_Diff,window_id,window_start,window_end,window_weeks,open_bin,high_bin,low_bin,close_bin,volume_bin,rsi_3_bin,rsi_5_bin,rsi_7_bin,rsi_10_bin,rsi_14_bin,stoch_k_bin,stoch_d_bin,macd_bin,macd_signal_bin,macd_hist_bin,sma_5_bin,sma_10_bin,sma_20_bin,sma_50_bin,ema_5_bin,ema_12_bin,ema_26_bin,bb_upper_bin,bb_lower_bin,bb_middle_bin,atr_14_bin,williams_r_bin,cci_20_bin,obv_bin,adx_bin,di_plus_bin,di_minus_bin,price_change_pct_bin,volume_sma_20_bin,price_sma_20_diff_bin,price_ema_12_diff_bin,window_data_count,window_price_range,window_price_volatility,window_avg_volume
2021-02-22,34.950001,35.1875,34.6875,31.027582,27254544.0,0,0,0.0,79.99997955002904,72.53880293827781,73.4071784622835,52.64185831685631,-25.107131418140604,-20.989579385047968,0.8003189265351622,0.7859953849513238,0.0143235415838384,30.9985236,30.2820715,30.148222849999996,28.098253040000003,30.89504346599602,30.431028660697713,29.63070973416255,31.736674372972328,28.559771327027665,30.148222849999996,3.938603,-125.1071314181406,99.43634411353258,3664179012.0,14.830019282148442,5.644675463428457,5.327296796061225,-0.0360162572210942,54432527.4,0.8793591500000026,0.5965533393022859,28,2021-02-22,2021-05-02,10,Q4,Q4,Q4,Q4,Q2,Q1,Q4,Q4,Q4,Q2,Q4,Q4,Q4,Q4,Q3,Q4,Q2,Q2,Q1,Q3,Q3,Q1,Q4,Q1,Q2,Q4,Q4,Q3,Q4,Q2,Q4,Q4,Q2,Q4,Q4,Q4,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-02-23,34.287498,34.674999,34.112499,30.96052,30629724.0,0,0,0.0,73.7179152627428,71.06588334032725,81.79008604180893,56.04170068346744,-27.06514658836401,-25.65100505625469,0.7832746684455607,0.7854512416501712,-0.0021765732046105,31.163944199999996,30.512319400000003,30.22499505,28.21253348,30.916868977330683,30.512488866744217,29.729214198298656,31.814705551505405,28.635284548494596,30.22499505,3.942047214285714,-127.065146588364,55.03051273804023,3633549288.0,11.142585256934082,5.639743642267385,6.0021296766015,-0.2161367263488367,51659218.2,0.7355249499999985,0.4480311332557818,28,2021-02-22,2021-05-02,10,Q3,Q3,Q3,Q4,Q3,Q1,Q3,Q4,Q4,Q2,Q4,Q4,Q4,Q4,Q3,Q4,Q3,Q3,Q1,Q4,Q3,Q1,Q4,Q1,Q3,Q4,Q4,Q2,Q4,Q2,Q4,Q4,Q2,Q4,Q4,Q4,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-02-24,34.25,34.549999,34.0625,30.502258,41942244.0,0,0,0.0,0.0,63.06304273093688,68.15284192302687,57.72527879299397,-40.445062903667974,-30.872446970057677,0.7244381851167212,0.7732486303434812,-0.04881044522676,30.9806396,30.6397383,30.279948150000003,28.309335259999997,30.778665318220455,30.510914887245107,29.786476702128382,31.825415323395408,28.7344809766046,30.279948150000003,3.924313142857143,-140.44506290366795,30.531555276846532,3591607044.0,8.87697077190111,5.66522978798255,5.02817017078002,-1.480149558211552,50915776.4,0.2223098499999984,-0.008656887245106,28,2021-02-22,2021-05-02,10,Q3,Q3,Q3,Q3,Q4,Q1,Q1,Q3,Q3,Q2,Q4,Q4,Q4,Q4,Q2,Q4,Q3,Q3,Q1,Q3,Q3,Q1,Q4,Q1,Q3,Q4,Q4,Q2,Q3,Q1,Q4,Q3,Q1,Q4,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-02-25,34.462502,34.537498,34.174999,30.748158,40729192.0,0,0,31.884381191456697,22.00016283162401,62.55707706593752,61.83206836756928,59.2975271539108,-33.26549876364928,-33.591902751893905,0.6897014738463554,0.7565391990440561,-0.0668377251977007,30.8554558,30.709036500000003,30.30836385,28.40624204,30.768496212146975,30.547413827668937,29.85771235382258,31.86692440768494,28.749803292315057,30.30836385,3.933795571428571,-133.26549876364928,39.51697648754785,3632336236.0,6.921550728292599,5.651573730917602,5.016049748245686,0.8061698251978555,50538373.8,0.4397941500000009,0.2007441723310634,28,2021-02-22,2021-05-02,10,Q3,Q3,Q3,Q3,Q4,Q2,Q1,Q3,Q3,Q3,Q4,Q4,Q4,Q4,Q2,Q3,Q4,Q4,Q1,Q3,Q3,Q2,Q4,Q1,Q4,Q4,Q4,Q2,Q4,Q1,Q4,Q3,Q4,Q4,Q3,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-02-26,33.662498,33.799999,33.325001,29.820454,105334836.0,0,0,15.068639214249188,14.37921720687649,11.76483534254136,47.230263360389465,55.945376403570464,-60.35175484722765,-44.687438838181784,0.5806213784197567,0.7213556349191963,-0.1407342564994396,30.6117944,30.6877995,30.2876595,28.4773752,30.45248214143132,30.435573854181406,29.85495247576165,31.861278200102255,28.714040799897745,30.2876595,3.931585428571428,-160.35175484722765,-38.198030306064894,3527001400.0,6.187426905651322,5.654750766121323,5.268670603185958,-3.017104309142671,49812028.4,-0.4672054999999986,-0.6151198541814047,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q1,Q4,Q1,Q1,Q1,Q1,Q2,Q4,Q4,Q4,Q4,Q1,Q3,Q3,Q3,Q1,Q3,Q3,Q2,Q4,Q1,Q3,Q4,Q4,Q1,Q2,Q1,Q4,Q4,Q1,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-02,33.875,33.912498,33.362499,29.831635,28506280.0,0,0,21.6985360213032,15.0330183631568,12.500267431163053,49.69515305357023,61.146457372560654,-60.025302197168585,-51.214185269348654,0.4894349289724857,0.6749714937298542,-0.1855365647573684,30.372605,30.685564300000003,30.2150087,28.54873198,30.245533094287545,30.342660184307345,29.85322525533486,31.727811162628804,28.702206237371193,30.2150087,3.9507423571428566,-160.02530219716857,-27.50800808541395,3555507680.0,6.561370293807558,5.830726966629942,4.7007313797245995,0.0374943989786213,48502865.0,-0.3833736999999999,-0.5110251843073463,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q2,Q3,Q4,Q4,Q4,Q4,Q1,Q2,Q3,Q3,Q1,Q2,Q3,Q2,Q4,Q1,Q3,Q4,Q4,Q1,Q3,Q1,Q4,Q3,Q2,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-03,33.4375,33.849998,33.174999,30.26754,33512376.0,0,0,32.52031219313493,33.33342953565064,32.124432074459676,51.754353149720714,60.13069793343591,-126.7399790921161,-82.3723453788376,0.4471879964542786,0.6294147942747391,-0.1822267978204604,30.234008999999997,30.6989766,30.19209555,28.63515132,30.25286872952503,30.33110323287545,29.883915236421167,31.68608787744128,28.69810322255872,30.19209555,3.946378428571428,-226.73997909211607,-18.101284927166972,3589020056.0,7.293970294550027,5.837174618942669,4.751182539912088,1.461217261474279,45424921.2,0.0754444500000026,-0.0635632328754454,28,2021-02-22,2021-05-02,10,Q1,Q2,Q1,Q2,Q3,Q2,Q2,Q1,Q2,Q3,Q2,Q4,Q4,Q4,Q1,Q2,Q3,Q2,Q1,Q2,Q3,Q2,Q4,Q1,Q2,Q4,Q2,Q2,Q3,Q1,Q4,Q3,Q4,Q4,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-04,33.587502,33.587502,32.924999,29.675154,66353052.0,0,0,43.01087475179695,31.313249070524392,25.306237218813877,22.142964641795913,46.118725005525384,-136.11910529042711,-107.62812885990408,0.3617365251485154,0.5758791404494944,-0.214142615300979,30.0685882,30.5246139,30.16024095,28.70906658,30.060297153016688,30.230187966279225,29.86845144113071,31.67052570727779,28.649956192722215,30.16024095,3.8596305714285712,-236.11910529042711,-53.479342102888985,3522667004.0,7.799115867546148,4.071440738184637,5.32063320345907,-1.957165993668464,45992448.6,-0.485086950000003,-0.5550339662792254,28,2021-02-22,2021-05-02,10,Q2,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q2,Q3,Q4,Q4,Q1,Q2,Q3,Q2,Q1,Q2,Q2,Q2,Q3,Q1,Q2,Q4,Q2,Q1,Q2,Q1,Q4,Q4,Q1,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-05,32.512501,33.150002,32.375,29.496321,56613844.0,0,0,36.111037474194895,20.83337022351718,24.313839415249063,21.23295813866837,44.69025821728665,-97.99758297872346,-120.28555578708904,0.2763991328132427,0.5159831389222441,-0.2395840061090014,29.8182208,30.3368383,30.1501814,28.781592939999996,29.87230510201113,30.11728535608242,29.840886223269177,31.67604322420763,28.624319575792377,30.1501814,3.8349894285714288,-197.99758297872347,-88.446129957338,3466053160.0,8.984605414339594,3.888066221527299,6.379220415805947,-0.6026354572582826,45947845.4,-0.6538604000000028,-0.6209643560824212,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q1,Q1,Q3,Q2,Q3,Q4,Q1,Q1,Q3,Q2,Q1,Q1,Q2,Q1,Q4,Q1,Q2,Q3,Q3,Q1,Q2,Q1,Q3,Q4,Q1,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-08,33.4375,33.450001,32.875,29.473969,48210408.0,0,0,0.0,36.03622919146864,28.70385596254914,23.48496863863049,46.1187626874702,-98.75850212765955,-110.95839679893686,0.204606439299134,0.4537077989976221,-0.2491013596984881,29.7489238,30.180359099999997,30.136768949999997,28.858922780000004,29.73952640134075,30.018313608992816,29.81370716969368,31.682318700879105,28.59121919912089,30.136768949999997,3.859918214285714,-198.7585021276595,-60.01617023655302,3417842752.0,9.107553176915864,4.418109895185601,5.482160937717868,-0.0757789420585686,46787397.6,-0.6627999499999966,-0.5443446089928159,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q4,Q1,Q2,Q1,Q1,Q2,Q3,Q2,Q2,Q4,Q1,Q1,Q2,Q2,Q1,Q1,Q2,Q1,Q4,Q1,Q2,Q4,Q3,Q1,Q1,Q1,Q4,Q4,Q2,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-09,32.637501,32.900002,32.4375,29.362198,53095728.0,0,0,0.0,32.49997949669232,19.607899893514897,22.71075548051419,41.84399098207898,-102.56347234042556,-99.773185815603,0.137110700058173,0.3903883792097323,-0.2532776791515593,29.6550364,30.013820699999997,30.1479461,28.92439118,29.613750267560505,29.917372746070843,29.78026204601267,31.66609381348846,28.629798386511546,30.1479461,3.8031338571428575,-202.56347234042553,-98.64410975920134,3364747024.0,10.656669066384906,3.662385648347073,6.385705517971887,-0.3792193715071112,46541423.8,-0.7857481000000028,-0.5551747460708434,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q4,Q1,Q2,Q1,Q1,Q1,Q3,Q3,Q2,Q4,Q1,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q3,Q1,Q2,Q2,Q3,Q1,Q1,Q2,Q3,Q4,Q1,Q4,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-10,33.075001,33.150002,32.849998,29.485144,21353912.0,0,0,47.82607004345136,11.956377979709856,38.636440658436314,26.259059486875756,22.884077160544848,-98.37807659574474,-99.90001702127677,0.092474565894367,0.3308056165466593,-0.2383310506522922,29.4985572,29.866283099999997,30.18930125,28.995162600000004,29.570881511707004,29.8508760159061,29.758401450011732,31.57592560454911,28.80267689545089,30.18930125,3.710899500000001,-198.37807659574472,-77.83855702309341,3386100936.0,13.686341210517222,2.045124099965517,6.544422142702287,0.4187220588867335,44801186.2,-0.7041572500000015,-0.3657320159061008,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q3,Q3,Q1,Q3,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q3,Q1,Q2,Q1,Q3,Q1,Q1,Q2,Q1,Q4,Q3,Q3,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-11,33.012501,33.737499,33.012501,30.111059,36663172.0,0,0,87.01291608957132,70.5263713050366,56.68443927299454,44.02730104464481,34.77084977206037,-80.49567999999996,-93.81240964539025,0.1063799358128179,0.285920480399891,-0.1795405445870731,29.5857382,29.8271632,30.233450749999996,29.08020258,29.750940674471337,29.890904167305163,29.784524231492345,31.54542993566821,28.92147156433178,30.233450749999996,3.7365163571428575,-180.49567999999996,-36.621344449815744,3422764108.0,15.872930817934032,2.963023483925407,6.499554808777288,2.1228147978521017,43807748.2,-0.1223917499999949,0.2201548326948383,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q2,Q3,Q3,Q3,Q2,Q1,Q1,Q4,Q3,Q1,Q3,Q1,Q1,Q1,Q3,Q2,Q1,Q1,Q1,Q2,Q2,Q3,Q2,Q4,Q1,Q1,Q3,Q1,Q4,Q4,Q3,Q2,Q3,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-12,33.8125,33.912498,33.625,30.234009,22112176.0,0,0,100.0,86.66681909548748,49.05660908205427,41.84393562954659,39.77273478235009,-76.12412444444443,-84.99929368006319,0.1258701266513426,0.2539104096501813,-0.1280402829988386,29.7332758,29.775748299999997,30.2423924,29.162669699999995,29.91196344964756,29.94368952618129,29.81781939952995,31.551690639941217,28.933094160058783,30.2423924,3.757088857142857,-176.12412444444442,-3.9371218380939137,3444876284.0,16.64397224772336,3.27950150766425,5.513381523126072,0.4083217398630934,42735682.4,-0.0083833999999995,0.2903194738187089,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q1,Q4,Q4,Q2,Q1,Q1,Q4,Q4,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q1,Q1,Q1,Q2,Q2,Q3,Q2,Q4,Q2,Q1,Q3,Q2,Q4,Q3,Q3,Q2,Q3,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-15,33.8125,33.8125,33.612499,30.155767,14718124.0,0,0,90.5402807617395,82.10503812307876,69.02650733288526,57.28155845802852,39.10614985871228,-96.48843325584052,-84.36941256676178,0.1334642747253838,0.2298211826652218,-0.096356907939838,29.8696354,29.809279599999996,30.248539549999997,29.249478820000004,29.993231299765043,29.976316829845707,29.842852555120324,31.55484597265424,28.942233127345755,30.248539549999997,3.716356857142857,-196.4884332558405,-11.50907527184348,3430158160.0,18.88693457838733,2.7388458543386043,5.597836252692632,-0.2587880423003064,42055194.6,-0.0927725499999958,0.1794501701542934,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q1,Q4,Q4,Q3,Q2,Q1,Q3,Q4,Q2,Q2,Q1,Q1,Q1,Q3,Q2,Q2,Q1,Q1,Q2,Q2,Q3,Q1,Q3,Q2,Q1,Q3,Q1,Q4,Q2,Q3,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-16,33.862499,33.912498,33.6875,30.256363,26876500.0,0,0,74.0738531684494,92.55298391755956,82.0754541802137,58.878479666340034,41.27426335390612,-97.40864248673218,-90.00706672900584,0.1459178975785491,0.2130405256478873,-0.0671226280693382,30.0484684,29.8517524,30.268658350000003,29.33764354,30.08094186651003,30.019400856023292,29.873482958444743,31.56170594559579,28.975610754404215,30.268658350000003,3.724165,-197.4086424867322,-3.4662463693410728,3457034660.0,20.167149360251024,2.9248972588486226,4.483261923909692,0.3335879336115122,42087323.8,-0.0122953500000022,0.236962143976708,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q2,Q3,Q4,Q4,Q3,Q1,Q3,Q3,Q2,Q2,Q2,Q2,Q1,Q3,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q1,Q3,Q2,Q1,Q4,Q1,Q3,Q3,Q3,Q2,Q3,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-17,33.837502,33.849998,33.5,29.99929,26582624.0,0,0,23.0771877745685,71.69802561834469,68.50382495722054,43.93939804723222,43.44026768540701,-109.85952356950166,-101.2521997706916,0.1335048796136071,0.1971333964410313,-0.0636285168274241,30.151297600000003,29.824927399999996,30.261952,29.41782278,30.053724577673353,30.016306878173555,29.88280199855995,31.55933697990435,28.96456702009565,30.261952,3.724461857142857,-209.85952356950168,-22.460441807240976,3430452036.0,21.438056962605867,2.924664130768187,4.746607112904862,-0.849649377884587,41656504.8,-0.2626620000000024,-0.0170168781735569,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q3,Q1,Q1,Q2,Q3,Q2,Q2,Q2,Q2,Q1,Q3,Q2,Q2,Q2,Q2,Q3,Q2,Q3,Q1,Q2,Q2,Q1,Q4,Q1,Q3,Q1,Q3,Q1,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-18,33.775002,34.012501,33.700001,30.155767,27618816.0,0,0,50.0,53.124956314357675,77.09908284324737,63.521977542757966,42.08949475887684,-135.52559662558977,-114.264587560608,0.1347406532352231,0.1846548477998696,-0.0499141945646465,30.1602392,29.8729887,30.198801299999996,29.50047524,30.087738718448904,30.03776228153147,29.903021628296248,31.37653316874834,29.02106943125165,30.198801299999996,3.7228883571428577,-235.52559662558977,5.372780880841079,3458070852.0,22.3638798100494,3.237683905067792,4.748613293476414,0.5216023445888229,39256306.4,-0.043034299999995,0.11800471846853,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q2,Q3,Q2,Q4,Q3,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q4,Q2,Q3,Q3,Q3,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-19,33.362499,33.375,33.075001,29.686329,39701288.0,0,0,17.721305385803845,24.21046386131071,55.55547578244995,54.594537083607435,47.95918522609868,-164.1935485840924,-136.52622292639475,0.0967253003377948,0.1670689383074547,-0.0703436379696599,30.050703199999997,29.8919895,30.1144139,29.56914468,29.95393547896594,29.98369562283432,29.886970322496527,31.173453077879017,29.05537472212098,30.1144139,3.734844928571429,-264.1935485840924,-66.89205748672681,3418369564.0,23.13183939301936,3.2273189234917328,4.303104647928679,-1.5567105290341332,39145761.2,-0.4280848999999982,-0.2973666228343212,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q4,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,Q1,Q1,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q1,Q1,Q4,Q2,Q3,Q1,Q3,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-22,33.099998,33.400002,32.900002,29.820454,21224136.0,0,0,38.23509288984816,34.99998657969124,38.98306241332752,57.94860642165088,49.83600805982036,-156.0027138914723,-151.90728636705165,0.0765383395168726,0.1489628185493383,-0.0724244790324657,29.9836406,29.926637999999997,30.05349855,29.6409342,29.90944165264396,29.958581527013656,29.882043187496784,31.025226275625577,29.081770824374427,30.05349855,3.707818428571429,-256.0027138914723,-62.10042857213587,3439593700.0,23.88329549399859,3.0341214504686187,4.67159375850158,0.4518072948662688,38451648.8,-0.2330445499999989,-0.1381275270136548,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q1,Q1,Q2,Q1,Q1,Q4,Q2,Q3,Q3,Q3,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-23,33.474998,33.674999,33.400002,29.865166,27467604.0,0,0,27.586595194940173,31.57902667577045,35.135246235278984,61.90471456690115,43.333357633467365,-153.27221174216083,-157.822824739242,0.063416882013108,0.1318536312420922,-0.0684367492289842,29.9054012,29.9769348,29.99537775,29.70617968,29.89468310176264,29.944209907473095,29.880793025459987,30.854297537264365,29.136457962735633,29.99537775,3.696117142857143,-253.2722117421608,-8.087201561497528,3467061304.0,23.827853626618317,3.5751669126133097,4.324033870293226,0.1499373550784888,38462301.8,-0.1302117500000008,-0.0790439074730962,28,2021-02-22,2021-05-02,10,Q1,Q1,Q2,Q1,Q2,Q2,Q1,Q1,Q3,Q1,Q2,Q2,Q1,Q1,Q2,Q1,Q2,Q1,Q2,Q1,Q1,Q2,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q4,Q2,Q3,Q3,Q3,Q2,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-24,32.950001,33.112499,32.825001,29.395729,40972516.0,0,0,27.586637748852908,26.31587621616576,26.712495817650776,48.18185700081134,45.1737851859861,-181.9401026319984,-163.73834275521065,0.0149658724929153,0.1084760794922568,-0.0935102069993415,29.784689000000004,29.9679933,29.9171382,29.75919234,29.728365067841764,29.85982822940031,29.844862356907395,30.686270413874183,29.148005986125817,29.9171382,3.690929357142857,-281.9401026319984,-100.99371306341948,3426088788.0,24.031210522691502,3.5801919884250557,4.959068477739762,-1.5718546483217244,38979441.4,-0.5214092000000008,-0.4640992294003112,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q4,Q2,Q1,Q1,Q2,Q1,Q1,Q2,Q1,Q1,Q2,Q1,Q2,Q1,Q2,Q1,Q1,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q4,Q3,Q3,Q1,Q3,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-25,32.775002,33.137501,32.650002,29.496321,19540068.0,0,0,23.636620950936575,22.935901055893893,26.712316175344057,34.104141304336494,50.0,-186.7414052435523,-173.98457320590398,-0.0151404383561555,0.0837527759225744,-0.0988932142787299,29.652799800000004,29.9065195,29.86684135,29.8050283,29.65101704522784,29.8039040402618,29.81904447861796,30.605838849398328,29.127843850601668,29.86684135,3.709995357142857,-286.7414052435523,-93.00864112485908,3445628856.0,22.895231755148956,3.5617930596178025,4.211595567071849,0.342199371888352,37859332.6,-0.3705203499999996,-0.3075830402618038,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q4,Q2,Q2,Q3,Q2,Q1,Q1,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-26,33.262501,33.599998,33.137501,30.032824,31879756.0,0,0,57.57583151684736,63.47842526153972,50.87726366149675,45.714352663498374,58.389258722514306,-152.6777443315908,-173.78641740238064,0.0042424968858085,0.0678507201152212,-0.0636082232294126,29.722098800000005,29.886401,29.83107465,29.860500499999997,29.778286030151897,29.83912249560614,29.834879998720332,30.44995364684777,29.212195653152225,29.83107465,3.720709428571429,-252.67774433159076,19.33087004248504,3477508612.0,22.425174153437077,3.863493237042423,4.199467950927637,1.8188810733379412,37416860.8,0.2017493500000036,0.1937015043938608,28,2021-02-22,2021-05-02,10,Q1,Q1,Q1,Q2,Q3,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q3,Q1,Q1,Q2,Q2,Q2,Q4,Q3,Q2,Q4,Q2,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-29,33.799999,33.974998,33.762501,30.278717,32263336.0,0,0,100.0,66.40007386534032,53.07267456390262,52.444483678125806,63.225767908386366,-174.0393937903808,-171.1528477885081,0.0389956057291023,0.0620796972379974,-0.0230840915088951,29.8137514,29.898696,29.8539878,29.91498364,29.9450963534346,29.90675241935904,29.86775681362994,30.504343797566406,29.20363180243359,29.8539878,3.7575766428571424,-274.03939379038087,105.66635097426236,3509771948.0,21.589803659567178,4.538432283284094,3.3266121194790577,0.8187475143862644,33763285.8,0.4247292000000016,0.3719645806409595,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q3,Q4,Q2,Q2,Q2,Q4,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q1,Q1,Q2,Q1,Q3,Q1,Q2,Q1,Q3,Q2,Q4,Q4,Q2,Q4,Q2,Q3,Q3,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-30,33.950001,33.987499,33.799999,30.379307,19052992.0,0,0,100.0,67.69221239973442,71.23286915725203,52.44437021838368,62.98695470180041,-166.65663607826505,-164.45792473341237,0.0738037040453143,0.0644244985994608,0.0093792054458534,29.9165796,29.910990400000003,29.8813714,29.95857094,30.089833235623068,29.979453124073036,29.90564942002772,30.57260024780838,29.190142552191617,29.8813714,3.7519322142857137,-266.656636078265,107.19537952996129,3528824940.0,18.580884735514392,4.0931138509946,3.3316166940344707,0.3322135478857957,33290621.4,0.4979356000000017,0.399853875926965,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q3,Q1,Q4,Q3,Q4,Q2,Q3,Q2,Q2,Q1,Q1,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q3,Q1,Q2,Q2,Q3,Q2,Q3,Q4,Q2,Q3,Q2,Q3,Q4,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-03-31,33.950001,33.950001,33.650002,30.12224,30413248.0,0,0,57.40750559191452,79.27956828907551,58.59890106758971,52.44449534243618,50.181882067023565,-185.5239526781304,-175.40666084892555,0.0797271690617726,0.0674850326919232,0.0122421363698494,30.0618818,29.923285400000005,29.8741064,29.98695328,30.10063549041538,30.00142033575411,29.921693166692336,30.55115466237704,29.197058137622957,29.8741064,3.7032421428571425,-285.5239526781304,73.27149239236864,3498411692.0,16.60756379045935,3.013758793211891,3.6647366332860054,-0.8461911260846056,33135665.0,0.2481336000000027,0.1208196642458929,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q3,Q3,Q4,Q2,Q2,Q2,Q1,Q1,Q1,Q1,Q3,Q2,Q2,Q1,Q3,Q2,Q2,Q3,Q1,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q2,Q2,Q1,Q2,Q2,Q2,45,2.2130639999999993,0.6382671588455732,32113856.266666666
2021-04-01,33.924999,34.012501,33.799999,30.345778,28893264.0,0,0,55.769234078063235,81.14779284990885,62.42777795016604,53.67968100949107,51.76053930919201,-169.1174819210878,-173.76602355916123,0.1012915798973246,0.0742463421330035,0.0270452377643211,30.231773200000003,29.9422865,29.907637599999997,30.01499342,30.182349660276923,30.054398437945785,29.95310685804846,30.60918151749894,29.206093682501056,29.907637599999997,3.709586571428571,-269.1174819210878,93.1793198711527,3527304956.0,15.752374284571564,2.791986138154939,3.658468910628699,0.7421028449411393,31262675.6,0.4381404000000017,0.2913795620542139,28,2021-02-22,2021-05-02,10,Q2,Q2,Q2,Q2,Q3,Q3,Q4,Q3,Q2,Q2,Q2,Q1,Q1,Q1,Q3,Q2,Q2,Q1,Q3,Q2,Q2,Q3,Q1,Q3,Q1,Q1,Q2,Q3,Q2,Q2,Q1,Q2,Q4,Q2,Q3,Q3,45,2.2130639999999993,0.6382671588455732,32113856.266666666
